userName,condition,taskNumber,focus,ExperimentState,elapsedTime,mainCameraXPos,mainCameraYPos,mainCameraZPos,previewCameraXPos,previewCameraYPos,previewCameraZPos,previewCameraXRot,previewCameraYRot,previewCameraZRot,previewCameraXRotInspector,previewCameraYRotInspector,previewCameraZRotInspector,FOV,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,mouseX,mouseY,button,side,status
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,0.02,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,973,985,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,1.262285,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.431,946.8516,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,1.370015,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.431,946.8516,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,1.478683,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.431,946.8516,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,1.591852,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.431,946.8516,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,1.701319,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.431,946.8516,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,1.810227,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.431,946.8516,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,1.920976,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.592,945.6909,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,2.032093,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.807,922.4753,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,2.140519,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,2.242244,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.541,914.3499,mouse,left,down
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,2.258141,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,2.341933,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.541,914.3499,mouse,left,up
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,2.365972,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,2.474846,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,2.581832,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,0,Tutorial,Tutorial,2.686507,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,1,Speed,Complexity,2.792566,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,2.090342,1,-0.34,0.63,-2.083342,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,0,0,0,350.9471,359.2726,9.168056,0,0,0,-9.053,-0.7270001,9.168,12.85711,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,1,Speed,Complexity,2.906809,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,2.090342,1,-0.34,0.63,-2.083342,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,0,0,0,350.9471,359.2726,9.168056,0,0,0,-9.053,-0.7270001,9.168,12.85711,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,2,Accuracy,Complexity,3.011598,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,3,SpeedShort,Complexity,3.118687,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,3.294945,3,-0.34,0.63,-3.287945,-0.34,0.63,0.007,0.8325936,0.8325936,0.8325936,0,0,0,333.8403,353.0194,29.41861,0,0,0,-26.16,-6.981,29.419,38.57142,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,3,SpeedShort,Complexity,3.223039,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,3.294945,3,-0.34,0.63,-3.287945,-0.34,0.63,0.007,0.8325936,0.8325936,0.8325936,0,0,0,333.8403,353.0194,29.41861,0,0,0,-26.16,-6.981,29.419,38.57142,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,4,AccuracyShort,Complexity,3.334429,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,3.897247,4,-0.34,0.63,-3.890247,-0.34,0.63,0.007,0.7794493,0.7794493,0.7794493,0,0,0,326.438,346.9431,41.56289,0,0,0,-33.562,-13.057,41.563,51.42856,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,5,SpeedShort,Complexity,3.481548,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,4.499548,5,-0.34,0.63,-4.492548,-0.34,0.63,0.007,0.7263051,0.7263051,0.7263051,0,0,0,320.4255,338.4552,55.74322,0,0,0,-39.575,-21.545,55.743,64.28571,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,6,AccuracyShort,Complexity,3.587236,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,5.101851,6,-0.34,0.63,-5.094851,-0.34,0.63,0.007,0.6731608,0.6731608,0.6731608,0,0,0,316.4191,327.5451,72.11071,0,0,0,-43.581,-32.455,72.111,77.14286,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,6,AccuracyShort,Complexity,3.699815,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,5.101851,6,-0.34,0.63,-5.094851,-0.34,0.63,0.007,0.6731608,0.6731608,0.6731608,0,0,0,316.4191,327.5451,72.11071,0,0,0,-43.581,-32.455,72.111,77.14286,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,7,SpeedShort,Complexity,3.808297,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,8,AccuracyShort,Complexity,3.917558,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,6.306454,8,-0.34,0.63,-6.299454,-0.34,0.63,0.007,0.5668722,0.5668722,0.5668722,0,0,0,316.4191,302.4549,107.8893,0,0,0,-43.581,-57.545,107.889,102.8571,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,8,AccuracyShort,Complexity,4.024213,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,6.306454,8,-0.34,0.63,-6.299454,-0.34,0.63,0.007,0.5668722,0.5668722,0.5668722,0,0,0,316.4191,302.4549,107.8893,0,0,0,-43.581,-57.545,107.889,102.8571,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,9,SpeedShort,Complexity,4.134562,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,10,AccuracyShort,Complexity,4.242815,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,7.511057,10,-0.34,0.63,-7.504057,-0.34,0.63,0.007,0.4605837,0.4605837,0.4605837,0,0,0,326.438,283.0569,138.4371,0,0,0,-33.562,-76.943,138.437,128.5714,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,10,AccuracyShort,Complexity,4.349883,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,7.511057,10,-0.34,0.63,-7.504057,-0.34,0.63,0.007,0.4605837,0.4605837,0.4605837,0,0,0,326.438,283.0569,138.4371,0,0,0,-33.562,-76.943,138.437,128.5714,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,11,SpeedShort,Complexity,4.458851,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,8.113358,11,-0.34,0.63,-8.106359,-0.34,0.63,0.007,0.4074394,0.4074394,0.4074394,0,0,0,333.8403,276.9806,150.5814,0,0,0,-26.16,-83.019,150.581,141.4286,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,11,SpeedShort,Complexity,4.567963,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,8.113358,11,-0.34,0.63,-8.106359,-0.34,0.63,0.007,0.4074394,0.4074394,0.4074394,0,0,0,333.8403,276.9806,150.5814,0,0,0,-26.16,-83.019,150.581,141.4286,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,11,SpeedShort,Complexity,4.675122,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,8.113358,11,-0.34,0.63,-8.106359,-0.34,0.63,0.007,0.4074394,0.4074394,0.4074394,0,0,0,333.8403,276.9806,150.5814,0,0,0,-26.16,-83.019,150.581,141.4286,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,12,AccuracyShort,Complexity,4.783778,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,8.715661,12,-0.34,0.63,-8.708661,-0.34,0.63,0.007,0.3542952,0.3542952,0.3542952,0,0,0,342.1334,272.9821,161.195,0,0,0,-17.867,-87.01801,161.195,154.2857,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,12,AccuracyShort,Complexity,4.891006,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,8.715661,12,-0.34,0.63,-8.708661,-0.34,0.63,0.007,0.3542952,0.3542952,0.3542952,0,0,0,342.1334,272.9821,161.195,0,0,0,-17.867,-87.01801,161.195,154.2857,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,12,AccuracyShort,Complexity,5.001198,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,8.715661,12,-0.34,0.63,-8.708661,-0.34,0.63,0.007,0.3542952,0.3542952,0.3542952,0,0,0,342.1334,272.9821,161.195,0,0,0,-17.867,-87.01801,161.195,154.2857,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,13,SpeedShort,Complexity,5.110903,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,9.317963,13,-0.34,0.63,-9.310963,-0.34,0.63,0.007,0.3011509,0.3011509,0.3011509,0,0,0,350.9471,270.7274,170.8319,0,0,0,-9.053,-89.273,170.832,167.1429,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,13,SpeedShort,Complexity,5.217182,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,9.317963,13,-0.34,0.63,-9.310963,-0.34,0.63,0.007,0.3011509,0.3011509,0.3011509,0,0,0,350.9471,270.7274,170.8319,0,0,0,-9.053,-89.273,170.832,167.1429,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,13,SpeedShort,Complexity,5.325091,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,9.317963,13,-0.34,0.63,-9.310963,-0.34,0.63,0.007,0.3011509,0.3011509,0.3011509,0,0,0,350.9471,270.7274,170.8319,0,0,0,-9.053,-89.273,170.832,167.1429,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,13,SpeedShort,Complexity,5.435949,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,9.317963,13,-0.34,0.63,-9.310963,-0.34,0.63,0.007,0.3011509,0.3011509,0.3011509,0,0,0,350.9471,270.7274,170.8319,0,0,0,-9.053,-89.273,170.832,167.1429,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,13,SpeedShort,Complexity,5.546625,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,9.317963,13,-0.34,0.63,-9.310963,-0.34,0.63,0.007,0.3011509,0.3011509,0.3011509,0,0,0,350.9471,270.7274,170.8319,0,0,0,-9.053,-89.273,170.832,167.1429,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,13,SpeedShort,Complexity,5.651469,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,9.317963,13,-0.34,0.63,-9.310963,-0.34,0.63,0.007,0.3011509,0.3011509,0.3011509,0,0,0,350.9471,270.7274,170.8319,0,0,0,-9.053,-89.273,170.832,167.1429,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,14,AccuracyShort,Complexity,5.759867,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,9.920264,14,-0.34,0.63,-9.913264,-0.34,0.63,0.007,0.2480066,0.2480066,0.2480066,0,0,0,0,270,180,0,0,0,0,-90.00001,-180,180,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,14,AccuracyShort,Complexity,5.872127,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,9.920264,14,-0.34,0.63,-9.913264,-0.34,0.63,0.007,0.2480066,0.2480066,0.2480066,0,0,0,0,270,180,0,0,0,0,-90.00001,-180,180,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,14,AccuracyShort,Complexity,5.980662,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,9.920264,14,-0.34,0.63,-9.913264,-0.34,0.63,0.007,0.2480066,0.2480066,0.2480066,0,0,0,0,270,180,0,0,0,0,-90.00001,-180,180,1050.541,914.3499,,,
R_1ONw7oumjaKP01V,Desktop,14,AccuracyShort,Complexity,6.085582,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.51967,40.47375,1.180669E-05,12.52,40.474,0,51,9.920264,14,-0.34,0.63,-9.913264,-0.34,0.63,0.007,0.2480066,0.2480066,0.2480066,0,0,0,0,270,180,0,0,0,0,-90.00001,-180,180,1050.541,914.3499,,,
