userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,kidney.rotation.eulerAngles.x,kidney.rotation.eulerAngles.y,kidney.rotation.eulerAngles.z,UnityEditor.TransformUtils.GetInspectorRotation(kidney).x,UnityEditor.TransformUtils.GetInspectorRotation(kidney).y,UnityEditor.TransformUtils.GetInspectorRotation(kidney).z,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,button,side,status
R_1exhGt6rS7gfp4X,Tabletop,0,Tutorial,Tutorial,0.02,-1.090162,1.146932,-0.5168778,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1exhGt6rS7gfp4X,Tabletop,0,Tutorial,Tutorial,2.455618,-1.036839,1.131082,-0.5483252,-0.6215025,0.5260284,-0.3849227,-0.5726056,0.5986843,-0.4940817,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1exhGt6rS7gfp4X,Tabletop,0,Tutorial,Tutorial,2.882207,-0.9830818,1.116575,-0.5002211,-0.6443384,0.4778119,-0.3919795,-0.5952789,0.5883785,-0.4669845,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1exhGt6rS7gfp4X,Tabletop,0,Tutorial,Tutorial,3.031598,-0.9786893,1.101437,-0.5138296,-0.6492184,0.4730785,-0.3945086,-0.5949564,0.5978891,-0.4721393,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1exhGt6rS7gfp4X,Tabletop,0,Tutorial,Tutorial,3.164287,-0.9836712,1.084874,-0.5201521,-0.6531436,0.4588161,-0.3797261,-0.5926921,0.5894693,-0.4791878,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1exhGt6rS7gfp4X,Tabletop,0,Tutorial,Tutorial,3.297225,-0.9871518,1.054562,-0.529094,-0.6375812,0.4576734,-0.3517431,-0.5846584,0.5852189,-0.4746793,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1exhGt6rS7gfp4X,Tabletop,0,Tutorial,Tutorial,3.417945,-0.9866823,1.037914,-0.5297084,-0.6283429,0.470343,-0.352694,-0.5761811,0.5887471,-0.4818013,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1exhGt6rS7gfp4X,Tabletop,0,Tutorial,Tutorial,3.544495,-0.9811342,1.031539,-0.5233098,-0.6124035,0.5061413,-0.3572276,-0.5733628,0.6063418,-0.4823537,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1exhGt6rS7gfp4X,Tabletop,0,Tutorial,Tutorial,3.678374,-0.9727769,1.028797,-0.5130622,-0.5989498,0.5502944,-0.3413787,-0.5719045,0.6354622,-0.4997239,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1exhGt6rS7gfp4X,Tabletop,0,Tutorial,Tutorial,3.803791,-0.967234,1.026251,-0.5033305,-0.6004802,0.5979955,-0.3430836,-0.5748435,0.6441659,-0.5228159,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1exhGt6rS7gfp4X,Tabletop,0,Tutorial,Tutorial,3.917804,-0.9634168,1.027192,-0.4970465,-0.6208969,0.6522679,-0.3413206,-0.5844004,0.6834072,-0.548097,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1exhGt6rS7gfp4X,Tabletop,0,Tutorial,Tutorial,4.043874,-0.9650886,1.031071,-0.4926881,-0.665234,0.7054491,-0.3634157,-0.6427189,0.7647718,-0.5501233,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1exhGt6rS7gfp4X,Tabletop,0,Tutorial,Tutorial,4.184282,-0.9690927,1.031239,-0.4905818,-0.6708809,0.7219988,-0.3914132,-0.6747902,0.8187942,-0.6328858,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
