R_21557vF9aajcgln,Tabletop,0,Tutorial,Tutorial,5.093048,-1.104349,1.235455,-0.5666177,-0.8182611,1.044358,-0.3536518,-0.736275,1.059023,-0.5993894,0.1782544,0,0,1.322505,0,0,1.323,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,1.322505,0,0,0,0,0,0,0,0,TouchPadPressRight,,down
R_21557vF9aajcgln,Tabletop,0,Tutorial,Tutorial,5.316535,-1.102876,1.236308,-0.5640395,-0.8199372,1.047762,-0.3508261,-0.7344689,1.059973,-0.5974391,0.1782544,0,0,9.414778,0,0,9.415001,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,9.414778,0,0,0,0,0,0,0,9.41472,TouchPadPressRight,,up
R_21557vF9aajcgln,Tabletop,0,Tutorial,Tutorial,5.650302,-1.102687,1.234317,-0.5636861,-0.8201888,1.047427,-0.3485639,-0.7347576,1.057495,-0.5965804,0.1782544,0,0,10.33041,0,0,10.33,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,10.33041,0,0,0,0,0,0,0,9.41472,TouchPadPressRight,,down
R_21557vF9aajcgln,Tabletop,0,Tutorial,Tutorial,5.785131,-1.103091,1.234291,-0.5637131,-0.8214495,1.050138,-0.3517686,-0.73554,1.05866,-0.5990815,0.1782544,0,0,15.30836,0,0,15.308,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,15.30836,0,0,0,0,0,0,0,15.30834,TouchPadPressRight,,up
R_21557vF9aajcgln,Tabletop,0,Tutorial,Tutorial,6.053534,-1.103125,1.234424,-0.5635076,-0.8137856,1.045604,-0.3497998,-0.7351927,1.05908,-0.6033769,0.1782544,0,0,14.83582,0,0,14.836,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,14.83582,0,0,0,0,0,0,0,15.30834,TouchPadPressLeft,,down
R_21557vF9aajcgln,Tabletop,0,Tutorial,Tutorial,6.344797,-1.101553,1.23403,-0.5630937,-0.8115923,1.047323,-0.3525339,-0.7347308,1.05892,-0.6070929,0.1782544,0,0,3.773509,0,0,3.774,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,3.773509,0,0,0,0,0,0,0,3.773364,TouchPadPressLeft,,up
R_21557vF9aajcgln,Tabletop,0,Tutorial,Tutorial,6.491082,-1.101324,1.234223,-0.5630495,-0.8106757,1.04711,-0.3525456,-0.7343125,1.058162,-0.6079682,0.1782544,0,0,1.891116,0,0,1.891,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,1.891116,0,0,0,0,0,0,0,3.773364,TouchPadPressLeft,,down
R_21557vF9aajcgln,Tabletop,0,Tutorial,Tutorial,6.767076,-1.10079,1.231758,-0.5629625,-0.8101876,1.047381,-0.3549201,-0.7348254,1.059054,-0.6109704,0.1782544,0,0,351.2265,0,0,-8.774,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,351.2265,0,0,0,0,0,0,0,8.773553,TouchPadPressLeft,,up
R_21557vF9aajcgln,Tabletop,0,Tutorial,Tutorial,7.202698,-1.101007,1.231846,-0.5629865,-0.8155325,1.045198,-0.3462074,-0.7341156,1.057031,-0.6050187,0.1782544,0,0,351.5497,0,0,-8.450001,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,351.5497,0,0,0,0,0,0,0,8.773553,TouchPadPressRight,,down
R_21557vF9aajcgln,Tabletop,0,Tutorial,Tutorial,7.506742,-1.10159,1.232235,-0.5673908,-0.8261088,1.050142,-0.3441172,-0.7339945,1.057498,-0.5980741,0.1782544,0,0,3.166241,0,0,3.166,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,3.166241,0,0,0,0,0,0,0,3.166017,TouchPadPressRight,,up
