Berg,Tabletop,0,Tutorial,Tutorial,3.164882,-0.7339069,0,-0.5846611,-0.7990652,0.9508508,-0.2289207,-0.7786394,0.9037774,-0.5039488,0.1782544,0,0,359.5397,0,0,-0.46,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,359.5397,0,0,0,0,0,0,0,0,TouchPadPressLeft,,down
Berg,Tabletop,0,Tutorial,Tutorial,3.599836,-0.7339069,0,-0.5846611,-0.8009226,0.9501913,-0.2238016,-0.7777319,0.8980712,-0.5126906,0.1782544,0,0,342.5785,0,0,-17.422,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,342.5785,0,0,0,0,0,0,0,17.4215,TouchPadPressLeft,,up
Berg,Tabletop,0,Tutorial,Tutorial,3.946513,-0.7339069,0,-0.5846611,-0.8009206,0.9498657,-0.2184484,-0.7777683,0.8961104,-0.5132706,0.1782544,0,0,342.1371,0,0,-17.863,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,342.1371,0,0,0,0,0,0,0,17.4215,TouchPadPressLeft,,down
Berg,Tabletop,0,Tutorial,Tutorial,4.236983,-0.7339069,0,-0.5846611,-0.8003388,0.9490377,-0.2194179,-0.7780649,0.8951737,-0.5142725,0.1782544,0,0,330.9523,0,0,-29.048,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,330.9523,0,0,0,0,0,0,0,29.04767,TouchPadPressLeft,,up
Berg,Tabletop,0,Tutorial,Tutorial,4.485008,-0.7339069,0,-0.5846611,-0.8015615,0.9477066,-0.2180922,-0.7780241,0.8942256,-0.5157114,0.1782544,0,0,330.51,0,0,-29.49,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,330.51,0,0,0,0,0,0,0,29.04767,TouchPadPressLeft,,down
Berg,Tabletop,0,Tutorial,Tutorial,5.085568,-0.7339069,0,-0.5846611,-0.8024421,0.947297,-0.2188162,-0.778919,0.8911935,-0.5196853,0.1782544,0,0,306.9055,0,0,-53.095,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,306.9055,0,0,0,0,0,0,0,53.09451,TouchPadPressLeft,,up
Berg,Tabletop,0,Tutorial,Tutorial,5.570295,-0.7339069,0,-0.5846611,-0.8019102,0.9452901,-0.2145896,-0.778962,0.8887486,-0.5221398,0.1782544,0,0,306.4824,0,0,-53.518,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,306.4824,0,0,0,0,0,0,0,53.09451,TouchPadPressLeft,,down
Berg,Tabletop,0,Tutorial,Tutorial,5.767779,-0.7339069,0,-0.5846611,-0.8021517,0.9459306,-0.2143879,-0.7788269,0.8881654,-0.5226271,0.1782544,0,0,299.0493,0,0,-60.951,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,299.0493,0,0,0,0,0,0,0,60.9507,TouchPadPressLeft,,up
Berg,Tabletop,0,Tutorial,Tutorial,6.135664,-0.7339069,0,-0.5846611,-0.8026845,0.94284,-0.2082638,-0.7792549,0.8889562,-0.518689,0.1782544,0,0,299.4624,0,0,-60.538,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,299.4624,0,0,0,0,0,0,0,60.9507,TouchPadPressRight,,down
Berg,Tabletop,0,Tutorial,Tutorial,7.163069,-0.7339069,0,-0.5846611,-0.8056189,0.9438658,-0.2112013,-0.7796767,0.8908039,-0.5095261,0.1782544,0,0,340.1291,0,0,-19.871,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,340.1291,0,0,0,0,0,0,0,19.8709,TouchPadPressRight,,up
