userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,kidney.rotation.eulerAngles.x,kidney.rotation.eulerAngles.y,kidney.rotation.eulerAngles.z,UnityEditor.TransformUtils.GetInspectorRotation(kidney).x,UnityEditor.TransformUtils.GetInspectorRotation(kidney).y,UnityEditor.TransformUtils.GetInspectorRotation(kidney).z,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,button,side,status
R_1mPMcEsaIkjU9tx,Tabletop,0,Tutorial,Tutorial,0.02,-1.384566,1.17518,-0.544533,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1mPMcEsaIkjU9tx,Tabletop,0,Tutorial,Tutorial,1.953926,-1.37863,1.166228,-0.5426571,-1.017609,0.9639659,-0.5889745,-1.085902,1.063447,-0.4995556,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1mPMcEsaIkjU9tx,Tabletop,0,Tutorial,Tutorial,2.325582,-1.380834,1.16784,-0.5400383,-1.051569,0.9999219,-0.5960814,-1.066891,1.02799,-0.4540302,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1mPMcEsaIkjU9tx,Tabletop,0,Tutorial,Tutorial,2.472842,-1.38004,1.169246,-0.5404325,-1.057503,1.000052,-0.595104,-1.066275,1.023901,-0.45729,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1mPMcEsaIkjU9tx,Tabletop,0,Tutorial,Tutorial,2.598003,-1.379804,1.168701,-0.5408817,-1.059988,1.001302,-0.5954635,-1.064632,1.019943,-0.4590004,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1mPMcEsaIkjU9tx,Tabletop,0,Tutorial,Tutorial,2.726449,-1.378526,1.167662,-0.5417846,-1.061609,1.00071,-0.5939496,-1.063608,1.016912,-0.4619374,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1mPMcEsaIkjU9tx,Tabletop,0,Tutorial,Tutorial,2.841502,-1.378088,1.165332,-0.5440171,-1.056686,0.9989941,-0.5908898,-1.0594,1.012205,-0.4623367,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1mPMcEsaIkjU9tx,Tabletop,0,Tutorial,Tutorial,2.975478,-1.378172,1.163958,-0.5456511,-1.053128,1.00246,-0.5870209,-1.051627,1.004222,-0.4577203,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1mPMcEsaIkjU9tx,Tabletop,0,Tutorial,Tutorial,3.109273,-1.378869,1.163565,-0.5462487,-1.050218,1.00775,-0.5841334,-1.043388,0.9969373,-0.454264,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1mPMcEsaIkjU9tx,Tabletop,0,Tutorial,Tutorial,3.243683,-1.379739,1.163543,-0.5455776,-1.04873,1.012739,-0.5802829,-1.041753,0.993327,-0.4513134,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
