userName,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,mouseX,mouseY,button,side,status
anditest,0,Tutorial,Tutorial,0.02,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,1.515705,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,1.621555,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,1.732268,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,1.842774,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,1.958681,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,2.069294,-32.45,1.39,-4.16,1.930037,0,-0.3425633,0.6917162,-1.922049,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,7.683961E-06,4.268867E-07,8.537734E-07,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,2.177682,-32.45,1.39,-4.16,3.200899,0,-0.3539769,0.7358007,-3.19212,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,5.549527E-06,-8.537735E-06,-8.537739E-07,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,2.440113,-32.45,1.39,-4.16,5.316353,0,-0.3761937,0.6917162,-5.308871,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,2.561321E-06,-9.391508E-06,2.56132E-06,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,2.57601,-32.45,1.39,-4.16,5.316353,0,-0.3761936,0.6917162,-5.308871,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,2.561321E-06,-4.268869E-06,-9.541666E-14,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,2.687286,-32.45,1.39,-4.16,5.316353,0,-0.3761936,0.6917162,-5.308871,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,2.561321E-06,-4.268869E-06,-9.541666E-14,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,2.854587,-32.45,1.39,-4.16,5.316353,0,-0.3761936,0.6917162,-5.308871,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,2.561321E-06,-4.268869E-06,-9.541666E-14,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,2.962806,-32.45,1.39,-4.16,5.316353,0,-0.3761936,0.6917162,-5.308871,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,2.561321E-06,-4.268869E-06,-9.541666E-14,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,3.073562,-32.45,1.39,-4.16,5.316353,0,-0.3761936,0.6917162,-5.308871,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,2.561321E-06,-4.268869E-06,-9.541666E-14,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,3.181119,-32.45,1.39,-4.16,5.316353,0,-0.3761936,0.6917162,-5.308871,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,2.561321E-06,-4.268869E-06,-9.541666E-14,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,3.288581,-32.45,1.39,-4.16,5.316353,0,-0.3761936,0.6917162,-5.308871,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,2.561321E-06,-4.268869E-06,-9.541666E-14,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,3.401903,-32.45,1.39,-4.16,5.316353,0,-0.3761936,0.6917162,-5.308871,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,2.561321E-06,-4.268869E-06,-9.541666E-14,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,3.510613,-32.45,1.39,-4.16,5.316352,0,-0.3761934,0.6917161,-5.308871,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,3.620658,-32.45,1.39,-4.16,5.316352,0,-0.3761934,0.6917161,-5.308871,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
anditest,0,Tutorial,Tutorial,3.793559,-32.45,1.39,-4.16,5.316352,0,-0.3761934,0.6917161,-5.308871,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
