Anshul,0,Tutorial,Tutorial,3.386772,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1670.871,462.0066,mouse,left,down
Anshul,0,Tutorial,Tutorial,3.452716,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1670.871,462.0066,next,,pressed
Anshul,1,Speed,Complexity,3.537413,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.090342,1,-0.34,0.63,-2.083342,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,0,0,0,350.9471,359.2726,9.168056,0,0,0,-9.053,-0.7270001,9.168,12.85711,1670.871,462.0066,mouse,left,down
Anshul,1,Speed,Complexity,3.604137,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.090342,1,-0.34,0.63,-2.083342,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,0,0,0,350.9471,359.2726,9.168056,0,0,0,-9.053,-0.7270001,9.168,12.85711,1670.871,462.0066,next,,pressed
Anshul,2,Accuracy,Complexity,3.688615,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1670.871,462.0066,mouse,left,down
Anshul,2,Accuracy,Complexity,3.752997,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1670.871,462.0066,next,,pressed
Anshul,3,SpeedShort,Complexity,3.849898,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,3.294945,3,-0.34,0.63,-3.287945,-0.34,0.63,0.007,0.8325936,0.8325936,0.8325936,0,0,0,333.8403,353.0194,29.41861,0,0,0,-26.16,-6.981,29.419,38.57142,1670.871,462.0066,mouse,left,down
Anshul,3,SpeedShort,Complexity,3.907111,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,3.294945,3,-0.34,0.63,-3.287945,-0.34,0.63,0.007,0.8325936,0.8325936,0.8325936,0,0,0,333.8403,353.0194,29.41861,0,0,0,-26.16,-6.981,29.419,38.57142,1670.871,462.0066,next,,pressed
Anshul,4,AccuracyShort,Complexity,4.003336,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,3.897247,4,-0.34,0.63,-3.890247,-0.34,0.63,0.007,0.7794493,0.7794493,0.7794493,0,0,0,326.438,346.9431,41.56289,0,0,0,-33.562,-13.057,41.563,51.42856,1670.871,462.0066,mouse,left,down
Anshul,4,AccuracyShort,Complexity,4.060022,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,3.897247,4,-0.34,0.63,-3.890247,-0.34,0.63,0.007,0.7794493,0.7794493,0.7794493,0,0,0,326.438,346.9431,41.56289,0,0,0,-33.562,-13.057,41.563,51.42856,1670.871,462.0066,next,,pressed
Anshul,5,SpeedShort,Complexity,4.148777,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,4.499548,5,-0.34,0.63,-4.492548,-0.34,0.63,0.007,0.7263051,0.7263051,0.7263051,0,0,0,320.4255,338.4552,55.74322,0,0,0,-39.575,-21.545,55.743,64.28571,1670.871,462.0066,mouse,left,down
Anshul,5,SpeedShort,Complexity,4.229113,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,4.499548,5,-0.34,0.63,-4.492548,-0.34,0.63,0.007,0.7263051,0.7263051,0.7263051,0,0,0,320.4255,338.4552,55.74322,0,0,0,-39.575,-21.545,55.743,64.28571,1670.871,462.0066,next,,pressed
Anshul,6,AccuracyShort,Complexity,4.310057,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,5.101851,6,-0.34,0.63,-5.094851,-0.34,0.63,0.007,0.6731608,0.6731608,0.6731608,0,0,0,316.4191,327.5451,72.11071,0,0,0,-43.581,-32.455,72.111,77.14286,1670.871,462.0066,mouse,left,down
Anshul,6,AccuracyShort,Complexity,4.390078,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,5.101851,6,-0.34,0.63,-5.094851,-0.34,0.63,0.007,0.6731608,0.6731608,0.6731608,0,0,0,316.4191,327.5451,72.11071,0,0,0,-43.581,-32.455,72.111,77.14286,1670.871,462.0066,next,,pressed
Anshul,7,SpeedShort,Complexity,51.49427,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,731.3782,573.936,mouse,left,down
Anshul,7,SpeedShort,Complexity,52.05853,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,537.2878,571.5546,mouse,left,up
Anshul,7,SpeedShort,Complexity,53.8522,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1124.322,569.1731,mouse,left,down
Anshul,7,SpeedShort,Complexity,54.77553,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.7673426,7,-0.2919653,0.5947331,-0.7580252,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,461.0805,564.4102,mouse,left,up
Anshul,7,SpeedShort,Complexity,55.60856,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.7673426,7,-0.2919653,0.5947331,-0.7580252,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1210.055,972.8335,mouse,left,down
Anshul,7,SpeedShort,Complexity,55.68208,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.7673426,7,-0.2919653,0.5947331,-0.7580252,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1210.055,972.8335,mainCameraAngle,sideToFront,pressed
Anshul,7,SpeedShort,Complexity,55.69382,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.7673426,7,-0.2919653,0.5947331,-0.7580252,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1210.055,972.8335,mouse,left,up
Anshul,7,SpeedShort,Complexity,58.44899,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.7673426,7,-0.2919653,0.5947331,-0.7580252,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1644.675,652.5248,mouse,left,down
