userName,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,3DCameraXPos,3DCameraYPos,3DCameraZPos,3DCameraXRot,3DCameraYRot,3DCameraZRot,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,mouseX,mouseY,button,side,status
anditest,0,Tutorial,Tutorial,3.362024,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1273.164,876.3837,,,
anditest,0,Tutorial,Tutorial,3.471572,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1519.647,575.1268,,,
anditest,0,Tutorial,Tutorial,3.582218,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1575.612,514.3991,,,
anditest,0,Tutorial,Tutorial,3.743198,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.958,478.6769,,,
anditest,0,Tutorial,Tutorial,3.850723,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1647.056,471.5325,,,
anditest,0,Tutorial,Tutorial,3.957839,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1647.056,471.5325,,,
anditest,0,Tutorial,Tutorial,4.064751,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1647.056,471.5325,,,
anditest,0,Tutorial,Tutorial,4.146118,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1647.056,471.5325,mouse,left,down
anditest,0,Tutorial,Tutorial,4.172206,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1647.056,471.5325,,,
anditest,0,Tutorial,Tutorial,4.222953,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1647.056,471.5325,next,,pressed
anditest,1,Speed,Complexity,4.277314,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,2.090342,1,-0.34,0.63,-2.083342,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,0,0,0,350.9471,359.2726,9.168056,0,0,0,-9.053,-0.7270001,9.168,12.85711,1647.056,471.5325,,,
anditest,1,Speed,Complexity,4.307918,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,2.090342,1,-0.34,0.63,-2.083342,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,0,0,0,350.9471,359.2726,9.168056,0,0,0,-9.053,-0.7270001,9.168,12.85711,1647.056,471.5325,mouse,left,down
anditest,1,Speed,Complexity,4.386164,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,2.090342,1,-0.34,0.63,-2.083342,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,0,0,0,350.9471,359.2726,9.168056,0,0,0,-9.053,-0.7270001,9.168,12.85711,1647.056,471.5325,,,
anditest,1,Speed,Complexity,4.386164,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,2.090342,1,-0.34,0.63,-2.083342,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,0,0,0,350.9471,359.2726,9.168056,0,0,0,-9.053,-0.7270001,9.168,12.85711,1647.056,471.5325,next,,pressed
anditest,2,Accuracy,Complexity,4.499514,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1647.056,471.5325,,,
anditest,2,Accuracy,Complexity,4.577412,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1647.056,471.5325,mouse,left,down
anditest,2,Accuracy,Complexity,4.609472,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1647.056,471.5325,,,
anditest,2,Accuracy,Complexity,4.66305,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,2.692643,2,-0.34,0.63,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,0,0,0,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1647.056,471.5325,next,,pressed
anditest,3,SpeedShort,Complexity,4.715798,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,3.294945,3,-0.34,0.63,-3.287945,-0.34,0.63,0.007,0.8325936,0.8325936,0.8325936,0,0,0,333.8403,353.0194,29.41861,0,0,0,-26.16,-6.981,29.419,38.57142,1647.056,471.5325,,,
anditest,3,SpeedShort,Complexity,4.81287,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,3.294945,3,-0.34,0.63,-3.287945,-0.34,0.63,0.007,0.8325936,0.8325936,0.8325936,0,0,0,333.8403,353.0194,29.41861,0,0,0,-26.16,-6.981,29.419,38.57142,1647.056,471.5325,mouse,left,down
anditest,3,SpeedShort,Complexity,4.828084,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,3.294945,3,-0.34,0.63,-3.287945,-0.34,0.63,0.007,0.8325936,0.8325936,0.8325936,0,0,0,333.8403,353.0194,29.41861,0,0,0,-26.16,-6.981,29.419,38.57142,1647.056,471.5325,next,,pressed
anditest,4,AccuracyShort,Complexity,4.834996,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,3.897247,4,-0.34,0.63,-3.890247,-0.34,0.63,0.007,0.7794493,0.7794493,0.7794493,0,0,0,326.438,346.9431,41.56289,0,0,0,-33.562,-13.057,41.563,51.42856,1647.056,471.5325,,,
anditest,4,AccuracyShort,Complexity,4.911329,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,3.897247,4,-0.34,0.63,-3.890247,-0.34,0.63,0.007,0.7794493,0.7794493,0.7794493,0,0,0,326.438,346.9431,41.56289,0,0,0,-33.562,-13.057,41.563,51.42856,1647.056,471.5325,mouse,left,down
anditest,4,AccuracyShort,Complexity,4.942474,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,3.897247,4,-0.34,0.63,-3.890247,-0.34,0.63,0.007,0.7794493,0.7794493,0.7794493,0,0,0,326.438,346.9431,41.56289,0,0,0,-33.562,-13.057,41.563,51.42856,1647.056,471.5325,,,
anditest,4,AccuracyShort,Complexity,4.978931,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,3.897247,4,-0.34,0.63,-3.890247,-0.34,0.63,0.007,0.7794493,0.7794493,0.7794493,0,0,0,326.438,346.9431,41.56289,0,0,0,-33.562,-13.057,41.563,51.42856,1647.056,471.5325,next,,pressed
anditest,5,SpeedShort,Complexity,5.051401,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,4.499548,5,-0.34,0.63,-4.492548,-0.34,0.63,0.007,0.7263051,0.7263051,0.7263051,0,0,0,320.4255,338.4552,55.74322,0,0,0,-39.575,-21.545,55.743,64.28571,1647.056,471.5325,,,
anditest,5,SpeedShort,Complexity,5.051401,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,4.499548,5,-0.34,0.63,-4.492548,-0.34,0.63,0.007,0.7263051,0.7263051,0.7263051,0,0,0,320.4255,338.4552,55.74322,0,0,0,-39.575,-21.545,55.743,64.28571,1647.056,471.5325,mouse,left,down
anditest,5,SpeedShort,Complexity,5.130432,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,4.499548,5,-0.34,0.63,-4.492548,-0.34,0.63,0.007,0.7263051,0.7263051,0.7263051,0,0,0,320.4255,338.4552,55.74322,0,0,0,-39.575,-21.545,55.743,64.28571,1647.056,471.5325,next,,pressed
anditest,6,AccuracyShort,Complexity,5.163233,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,5.101851,6,-0.34,0.63,-5.094851,-0.34,0.63,0.007,0.6731608,0.6731608,0.6731608,0,0,0,316.4191,327.5451,72.11071,0,0,0,-43.581,-32.455,72.111,77.14286,1647.056,471.5325,,,
anditest,6,AccuracyShort,Complexity,5.217036,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,5.101851,6,-0.34,0.63,-5.094851,-0.34,0.63,0.007,0.6731608,0.6731608,0.6731608,0,0,0,316.4191,327.5451,72.11071,0,0,0,-43.581,-32.455,72.111,77.14286,1647.056,471.5325,mouse,left,down
anditest,6,AccuracyShort,Complexity,5.272565,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,5.101851,6,-0.34,0.63,-5.094851,-0.34,0.63,0.007,0.6731608,0.6731608,0.6731608,0,0,0,316.4191,327.5451,72.11071,0,0,0,-43.581,-32.455,72.111,77.14286,1647.056,471.5325,,,
anditest,6,AccuracyShort,Complexity,5.285586,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,5.101851,6,-0.34,0.63,-5.094851,-0.34,0.63,0.007,0.6731608,0.6731608,0.6731608,0,0,0,316.4191,327.5451,72.11071,0,0,0,-43.581,-32.455,72.111,77.14286,1647.056,471.5325,next,,pressed
anditest,7,SpeedShort,Complexity,5.381609,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1647.056,471.5325,,,
anditest,7,SpeedShort,Complexity,5.493184,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1647.056,471.5325,,,
anditest,7,SpeedShort,Complexity,5.602302,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1647.056,471.5325,,,
anditest,7,SpeedShort,Complexity,5.734814,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1647.056,471.5325,,,
anditest,7,SpeedShort,Complexity,5.841565,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1647.056,471.5325,,,
anditest,7,SpeedShort,Complexity,5.882921,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1647.056,471.5325,mouse,left,down
anditest,7,SpeedShort,Complexity,5.949335,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1647.056,471.5325,,,
anditest,7,SpeedShort,Complexity,5.949335,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,5.704152,7,-0.34,0.63,-5.697152,-0.34,0.63,0.007,0.6200165,0.6200165,0.6200165,0,0,0,315,315,90,0,0,0,-45,-45,90.00001,90,1647.056,471.5325,next,,pressed
anditest,8,AccuracyShort,Complexity,6.053456,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.306454,8,-0.34,0.63,-6.299454,-0.34,0.63,0.007,0.5668722,0.5668722,0.5668722,0,0,0,316.4191,302.4549,107.8893,0,0,0,-43.581,-57.545,107.889,102.8571,1647.056,471.5325,mouse,left,down
anditest,8,AccuracyShort,Complexity,6.0682,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.306454,8,-0.34,0.63,-6.299454,-0.34,0.63,0.007,0.5668722,0.5668722,0.5668722,0,0,0,316.4191,302.4549,107.8893,0,0,0,-43.581,-57.545,107.889,102.8571,1647.056,471.5325,,,
anditest,8,AccuracyShort,Complexity,6.125438,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.306454,8,-0.34,0.63,-6.299454,-0.34,0.63,0.007,0.5668722,0.5668722,0.5668722,0,0,0,316.4191,302.4549,107.8893,0,0,0,-43.581,-57.545,107.889,102.8571,1647.056,471.5325,next,,pressed
anditest,9,SpeedShort,Complexity,6.176175,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1647.056,471.5325,,,
anditest,9,SpeedShort,Complexity,6.283167,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1645.866,471.5325,,,
anditest,9,SpeedShort,Complexity,6.39624,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1492.26,639.4267,,,
anditest,9,SpeedShort,Complexity,6.507985,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1363.661,829.9449,,,
anditest,9,SpeedShort,Complexity,6.614435,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1300.551,878.7651,,,
anditest,9,SpeedShort,Complexity,6.722655,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1223.153,932.3484,,,
anditest,9,SpeedShort,Complexity,6.82994,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1217.2,947.828,,,
anditest,9,SpeedShort,Complexity,6.940726,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1216.009,964.4984,,,
anditest,9,SpeedShort,Complexity,7.048914,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1211.246,976.4057,,,
anditest,9,SpeedShort,Complexity,7.156911,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1213.627,981.1687,,,
anditest,9,SpeedShort,Complexity,7.262484,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1213.627,981.1687,,,
anditest,9,SpeedShort,Complexity,7.370847,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1213.627,981.1687,,,
anditest,9,SpeedShort,Complexity,7.476196,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.39,981.1687,,,
anditest,9,SpeedShort,Complexity,7.585259,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.39,978.7872,,,
anditest,9,SpeedShort,Complexity,7.639531,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.39,977.5964,mouse,left,down
anditest,9,SpeedShort,Complexity,7.741341,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.39,977.5964,,,
anditest,9,SpeedShort,Complexity,7.741341,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.39,977.5964,mainCameraAngle,sideToFront,pressed
anditest,9,SpeedShort,Complexity,7.759823,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.39,977.5964,mouse,left,up
anditest,9,SpeedShort,Complexity,7.879579,-32.3547,1.387767,-4.202671,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.39,977.5964,,,
anditest,9,SpeedShort,Complexity,7.999583,-31.23399,1.361509,-4.704497,-3.116133,2.326306,-7.624052,12.52,40.474,0,6.908755,9,-0.34,0.63,-6.901755,-0.34,0.63,0.007,0.513728,0.513728,0.513728,0,0,0,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,1218.39,977.5964,,,
