userName,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,mouseX,mouseY,button,side,status
anditest,0,Tutorial,Tutorial,0.02,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,899,1137,,,
anditest,0,Tutorial,Tutorial,1.594826,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,583.7266,610.8489,,,
anditest,0,Tutorial,Tutorial,1.726347,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,578.9636,612.0397,,,
anditest,0,Tutorial,Tutorial,1.837983,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,571.8192,612.0397,mouse,left,down
anditest,0,Tutorial,Tutorial,1.854991,-32.45,1.39,-4.16,1.479219,0,-0.3398778,0.6299982,-1.472219,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,570.6284,612.0397,,,
anditest,0,Tutorial,Tutorial,1.96789,-32.45,1.39,-4.16,1.320463,0,-0.3382909,0.6299982,-1.313462,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,4.695753E-06,-8.964619E-06,-3.415093E-06,0,0,0,0,0,0,0,0,0,0,549.1951,612.0397,,,
anditest,0,Tutorial,Tutorial,2.085001,-32.45,1.39,-4.16,0.9945032,0,-0.3343236,0.6564493,-0.9871352,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,-1.451415E-05,-2.860141E-05,-1.707543E-06,0,0,0,0,0,0,0,0,0,0,505.1378,615.6119,,,
anditest,0,Tutorial,Tutorial,2.194055,-32.45,1.39,-4.16,0.6159698,0,-0.3303563,0.665267,-0.6078837,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,-2.433254E-05,-5.293395E-05,1.109906E-05,0,0,0,0,0,0,0,0,0,0,453.9361,616.8026,,,
anditest,0,Tutorial,Tutorial,2.303063,-32.45,1.39,-4.16,0.4839981,0,-0.3289525,0.6652651,-0.4755852,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,-2.988207E-05,-5.549528E-05,6.830203E-06,0,0,0,0,0,0,0,0,0,0,436.075,616.8026,,,
anditest,0,Tutorial,Tutorial,2.417655,-32.45,1.39,-4.16,0.1840542,0,-0.32645,0.6476297,-0.1757061,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,-3.329718E-05,-4.738445E-05,8.537876E-07,0,0,0,0,0,0,0,0,0,0,395.5898,614.4211,,,
anditest,0,Tutorial,Tutorial,2.61423,-32.45,1.39,-4.16,0.08020231,0,-0.3254125,0.6476316,-0.06986833,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,-2.56132E-05,-6.10448E-05,-3.41508E-06,0,0,0,0,0,0,0,0,0,0,381.301,614.4211,,,
anditest,0,Tutorial,Tutorial,2.73304,-32.45,1.39,-4.16,0.02415573,0,-0.3247411,0.6476316,0.0006921291,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,-1.750235E-05,-7.726649E-05,8.537853E-07,0,0,0,0,0,0,0,0,0,0,371.7751,614.4211,,,
anditest,0,Tutorial,Tutorial,2.840377,-32.45,1.39,-4.16,0.02415573,0,-0.3247411,0.6476316,0.0006921291,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,-2.177122E-05,-8.110849E-05,1.707563E-06,0,0,0,0,0,0,0,0,0,0,371.7751,614.4211,,,
anditest,0,Tutorial,Tutorial,2.953976,-32.45,1.39,-4.16,0.03097054,0,-0.3244359,0.6476316,0.02715087,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,-1.92099E-05,-0.0001067217,5.976433E-06,0,0,0,0,0,0,0,0,0,0,368.2029,614.4211,,,
anditest,0,Tutorial,Tutorial,3.059419,-32.45,1.39,-4.16,0.03097054,0,-0.3244359,0.6476316,0.02715087,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,-2.262498E-05,-0.0001289198,1.280662E-05,0,0,0,0,0,0,0,0,0,0,368.2029,614.4211,,,
anditest,0,Tutorial,Tutorial,3.169402,-32.45,1.39,-4.16,0.03097054,0,-0.3244359,0.6476316,0.02715087,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,-3.116273E-05,-0.0001156863,1.024532E-05,0,0,0,0,0,0,0,0,0,0,368.2029,614.4211,,,
anditest,0,Tutorial,Tutorial,3.281658,-32.45,1.39,-4.16,0.03097054,0,-0.3244359,0.6476316,0.02715087,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,-2.091744E-05,-0.0001208089,1.109908E-05,0,0,0,0,0,0,0,0,0,0,368.2029,614.4211,,,
