anditest,0,Tutorial,Tutorial,119.8279,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1345.799,970.452,mouse,left,down
anditest,0,Tutorial,Tutorial,119.9164,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1345.799,970.452,previewCamera,turnOn,pressed
anditest,0,Tutorial,Tutorial,119.9446,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1345.799,970.452,mouse,left,up
anditest,0,Tutorial,Tutorial,120.5097,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1217.2,639.4267,mouse,left,down
anditest,0,Tutorial,Tutorial,122.3286,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1423.197,899.0077,mouse,left,up
anditest,0,Tutorial,Tutorial,122.6091,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1095.744,395.3253,mouse,left,down
anditest,0,Tutorial,Tutorial,124.1984,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1101.698,265.5347,mouse,left,up
anditest,0,Tutorial,Tutorial,125.4261,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1175.524,492.9658,mouse,left,down
anditest,0,Tutorial,Tutorial,126.2593,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1064.785,591.7971,mouse,left,up
anditest,0,Tutorial,Tutorial,128.674,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1346.99,979.9779,mouse,left,down
anditest,0,Tutorial,Tutorial,128.7688,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1346.99,979.9779,previewCamera,turnOff,pressed
anditest,0,Tutorial,Tutorial,128.7942,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1346.99,979.9779,mouse,left,up
anditest,0,Tutorial,Tutorial,130.6432,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1211.246,972.8335,mouse,left,down
anditest,0,Tutorial,Tutorial,130.7268,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1211.246,972.8335,mainCameraAngle,sideToFront,pressed
anditest,0,Tutorial,Tutorial,130.7524,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1211.246,972.8335,mouse,left,up
