userName,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,mouseX,mouseY,button,side,status
anditest,0,Tutorial,Tutorial,0.02,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1368,626,,,
anditest,0,Tutorial,Tutorial,1.229683,-32.45,1.39,-4.16,1.488039,0,-0.3399999,0.6300001,-1.481039,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,8.537736E-07,1.280661E-06,2.561321E-06,0,0,0,0,0,0,0,0,0,0,1651.819,456.0529,next,,pressed
anditest,1,Speed,Complexity,1.312027,-32.45,1.39,-4.16,2.090342,1,-0.34,0.63,-2.083342,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,0,0,0,350.9471,359.2726,9.168056,0,0,0,-9.053,-0.7270001,9.168,12.85711,1651.819,456.0529,,,
anditest,1,Speed,Complexity,1.430458,-32.45,1.39,-4.16,2.090341,1,-0.3399995,0.6299998,-2.083341,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,8.537733E-07,-4.268866E-07,4.268866E-06,350.9471,359.2726,9.168056,0,0,0,-9.053,-0.7270001,9.168,12.85711,1651.819,456.0529,mouse,left,down
anditest,1,Speed,Complexity,1.447307,-32.45,1.39,-4.16,2.090341,1,-0.3399995,0.6299998,-2.083341,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,8.537733E-07,-4.268866E-07,4.268866E-06,350.9471,359.2726,9.168056,0,0,0,-9.053,-0.7270001,9.168,12.85711,1651.819,456.0529,,,
anditest,1,Speed,Complexity,1.470579,-32.45,1.39,-4.16,2.090341,1,-0.3399995,0.6299998,-2.083341,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,8.537733E-07,-4.268866E-07,4.268866E-06,350.9471,359.2726,9.168056,0,0,0,-9.053,-0.7270001,9.168,12.85711,1651.819,456.0529,next,,pressed
anditest,2,Accuracy,Complexity,1.555806,-32.45,1.39,-4.16,2.692643,2,-0.3399998,0.6299999,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,-2.561319E-06,-2.56132E-06,9.391504E-06,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1651.819,456.0529,,,
anditest,2,Accuracy,Complexity,1.577219,-32.45,1.39,-4.16,2.692643,2,-0.3399998,0.6299999,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,-2.561319E-06,-2.56132E-06,9.391504E-06,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1651.819,456.0529,mouse,left,down
anditest,2,Accuracy,Complexity,1.653373,-32.45,1.39,-4.16,2.692643,2,-0.3399998,0.6299999,-2.685643,-0.34,0.63,0.007,0.8857379,0.8857379,0.8857379,-2.561319E-06,-2.56132E-06,9.391504E-06,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,1651.819,456.0529,next,,pressed
anditest,3,SpeedShort,Complexity,1.674154,-32.45,1.39,-4.16,3.294945,3,-0.34,0.63,-3.287945,-0.34,0.63,0.007,0.8325936,0.8325936,0.8325936,0,0,0,333.8403,353.0194,29.41861,0,0,0,-26.16,-6.981,29.419,38.57142,1651.819,456.0529,,,
