userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,button,side,status
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,0.02,-0.3887058,1.611201,0.4846465,-0.684,0,0.825,-0.645667,0,1.193009,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,1.88569,-0.1066504,1.614137,0.5461616,-0.3683983,0.8182024,0.5247442,-0.02517921,0.8043027,0.7658461,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.009269,-0.1308333,1.591607,0.5620345,-0.372257,0.8243319,0.5251894,-0.0426724,0.8165263,0.7758201,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.349086,-0.1442071,1.590744,0.5515044,-0.3844606,0.8605397,0.5507213,-0.09455985,0.8449543,0.781594,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.46432,-0.1439264,1.591489,0.5482301,-0.4004644,0.9189457,0.5585641,-0.1121307,0.8703233,0.7877984,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.574718,-0.1405061,1.592919,0.5433396,-0.4015879,0.9628995,0.5796741,-0.1250768,0.891157,0.7926161,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.68697,-0.1382935,1.594519,0.5388529,-0.4072771,1.004697,0.599618,-0.134518,0.9211376,0.7995158,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.809179,-0.1374563,1.594244,0.5347949,-0.4164797,1.049298,0.6130238,-0.1397345,0.9716895,0.8067197,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.926015,-0.1355173,1.59373,0.5313177,-0.4232292,1.080614,0.6184525,-0.1425044,1.021114,0.8111341,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,3.059469,-0.1316405,1.591355,0.5299691,-0.4222327,1.107769,0.6230561,-0.1487998,1.07023,0.815636,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
