userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,button,side,status
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,0.02,-0.3655002,1.582501,-0.4368247,-0.684,0,0.825,-0.645667,0,1.193009,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,1.786142,-0.5090073,1.646307,-0.5878434,-0.7031366,0.8248291,-0.3611433,-0.2535031,0.8174232,-0.5311819,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.148577,-0.5614905,1.611692,-0.497376,-0.6992148,0.8126167,-0.383119,-0.2611023,0.8208612,-0.5111355,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.267809,-0.5613599,1.610638,-0.4919624,-0.7070159,0.8069017,-0.3884044,-0.2615132,0.8228005,-0.5052231,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.376457,-0.5607285,1.610905,-0.489539,-0.7136567,0.8042386,-0.3885253,-0.2659941,0.8245596,-0.4995579,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.500758,-0.5603104,1.611405,-0.488321,-0.7184061,0.8037571,-0.3825448,-0.2729523,0.8240689,-0.4975438,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.62196,-0.5621442,1.612143,-0.4882817,-0.7197886,0.8063737,-0.3721519,-0.2812701,0.8221461,-0.5003666,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.743753,-0.5657688,1.61173,-0.4877409,-0.7215118,0.8091131,-0.3631132,-0.2889166,0.8198894,-0.504067,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.855403,-0.57028,1.611831,-0.485843,-0.7254382,0.8113371,-0.3570836,-0.2969496,0.8173847,-0.5068939,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3KPg747DQ0flbjR,Standup,0,Tutorial,Tutorial,2.978607,-0.5752023,1.612219,-0.4840118,-0.7342623,0.8118633,-0.3555281,-0.3087695,0.8135686,-0.5089677,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
