userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,button,side,status
R_diOcq9kfTAlX6tr,Standup,0,Tutorial,Tutorial,0.02,0.1556408,1.583023,0.8730544,-0.684,0,0.825,-0.645667,0,1.193009,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_diOcq9kfTAlX6tr,Standup,0,Tutorial,Tutorial,1.677574,0.2302714,1.612488,0.7844874,-0.03146565,1.206892,1.000094,0.1824175,1.186248,1.117104,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_diOcq9kfTAlX6tr,Standup,0,Tutorial,Tutorial,1.997196,0.1855204,1.611537,0.766543,-0.06921738,1.207386,0.9503707,0.1199505,1.194406,1.097203,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_diOcq9kfTAlX6tr,Standup,0,Tutorial,Tutorial,2.121138,0.1879198,1.611159,0.7658677,-0.07054883,1.206771,0.9443282,0.1153625,1.196184,1.094303,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_diOcq9kfTAlX6tr,Standup,0,Tutorial,Tutorial,2.240712,0.1918853,1.610373,0.7672563,-0.06680071,1.206753,0.9437716,0.1186568,1.194495,1.095763,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_diOcq9kfTAlX6tr,Standup,0,Tutorial,Tutorial,2.35867,0.1967055,1.609869,0.7688041,-0.06238306,1.207752,0.9447028,0.1251509,1.193276,1.097519,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_diOcq9kfTAlX6tr,Standup,0,Tutorial,Tutorial,2.481805,0.2017142,1.60937,0.7705866,-0.05764031,1.208377,0.9473907,0.1327864,1.194123,1.099957,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_diOcq9kfTAlX6tr,Standup,0,Tutorial,Tutorial,2.595128,0.2063549,1.608716,0.7722941,-0.05203092,1.207899,0.9513183,0.1399121,1.195724,1.101983,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_diOcq9kfTAlX6tr,Standup,0,Tutorial,Tutorial,2.74023,0.2125754,1.60828,0.7755092,-0.04157841,1.208456,0.95645,0.1492221,1.196584,1.104624,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_diOcq9kfTAlX6tr,Standup,0,Tutorial,Tutorial,2.851421,0.2188809,1.607354,0.7807922,-0.03540844,1.208443,0.9556044,0.1536634,1.195881,1.105173,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
