userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,button,side,status
R_3ET2JUUDh4UroDG,Standup,0,Tutorial,Tutorial,0.02,-0.3492159,1.577897,0.5517594,-0.684,0,0.825,-0.645667,0,1.193009,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3ET2JUUDh4UroDG,Standup,0,Tutorial,Tutorial,1.525087,-0.3860154,1.59873,0.5101655,-0.5677824,0.6969535,0.4932472,-0.2272372,0.7069134,0.6836858,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3ET2JUUDh4UroDG,Standup,0,Tutorial,Tutorial,1.829484,-0.3918783,1.577036,0.5135715,-0.5678512,0.6957114,0.4914364,-0.2293613,0.7082744,0.6871073,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3ET2JUUDh4UroDG,Standup,0,Tutorial,Tutorial,1.967229,-0.3930491,1.57569,0.5129201,-0.565801,0.6934729,0.4863315,-0.2305605,0.7092469,0.6890928,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3ET2JUUDh4UroDG,Standup,0,Tutorial,Tutorial,2.097777,-0.3930666,1.575141,0.512607,-0.5656601,0.6930628,0.4838917,-0.2330712,0.7093484,0.6882223,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3ET2JUUDh4UroDG,Standup,0,Tutorial,Tutorial,2.231463,-0.390845,1.5755,0.5126083,-0.5653073,0.6927786,0.4815138,-0.2336198,0.707391,0.685294,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3ET2JUUDh4UroDG,Standup,0,Tutorial,Tutorial,2.354498,-0.3829756,1.577455,0.5165681,-0.5651064,0.6925586,0.4794225,-0.2323959,0.7051216,0.6813781,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3ET2JUUDh4UroDG,Standup,0,Tutorial,Tutorial,2.475685,-0.3744866,1.579159,0.5207375,-0.563767,0.6915696,0.4781775,-0.2308343,0.7041157,0.6779233,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3ET2JUUDh4UroDG,Standup,0,Tutorial,Tutorial,2.602346,-0.3680637,1.580675,0.5225265,-0.5619884,0.6908466,0.479224,-0.2275916,0.7039105,0.6758724,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3ET2JUUDh4UroDG,Standup,0,Tutorial,Tutorial,2.72216,-0.3630239,1.582711,0.5228789,-0.5608625,0.6904322,0.4822052,-0.2242056,0.7028273,0.6719869,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
