userName,taskNumber,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,objectName,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,button,side,status
Katie,0,12.42259,-1.063169,1.573315,0.9181314,-0.8558541,1.148831,1.041786,-0.8808063,1.232814,0.8524884,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,12.53592,-1.065974,1.574505,0.9218661,-0.8636824,1.146647,1.057325,-0.8795747,1.231784,0.8621297,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,12.6496,-1.068381,1.575322,0.9247027,-0.8723899,1.146353,1.073847,-0.8785793,1.2306,0.8732997,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,12.76962,-1.071449,1.577507,0.9273724,-0.8825508,1.147804,1.087958,-0.8779963,1.230858,0.8857702,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,12.88041,-1.074538,1.579072,0.9292325,-0.8921807,1.14942,1.097599,-0.8762856,1.230875,0.8970419,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,13.01075,-1.076591,1.579867,0.9292393,-0.9031639,1.150727,1.107477,-0.8753041,1.231746,0.9091469,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,13.12677,-1.077436,1.58212,0.9277957,-0.9130303,1.149999,1.116374,-0.8745402,1.2304,0.9198736,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,13.23853,-1.074818,1.581829,0.9258431,-0.9222043,1.148098,1.123748,-0.8747162,1.228457,0.9279934,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,13.36155,-1.069413,1.579914,0.9238534,-0.9273304,1.14316,1.12791,-0.8761166,1.227327,0.9306766,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,13.47245,-1.063051,1.577541,0.9221926,-0.9237005,1.135908,1.124666,-0.8756343,1.225587,0.9261848,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,13.58459,-1.056407,1.575814,0.9200967,-0.9149223,1.133499,1.114293,-0.8733997,1.224755,0.9142699,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,13.69551,-1.050611,1.574674,0.9172899,-0.9015317,1.133639,1.099955,-0.8705909,1.222595,0.8992834,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,13.80852,-1.046083,1.57283,0.9139178,-0.8874705,1.134438,1.085152,-0.8693124,1.220647,0.8847064,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,13.92111,-1.043864,1.570901,0.9104653,-0.8747685,1.133914,1.071784,-0.871564,1.221486,0.8729008,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,14.03286,-1.045298,1.568865,0.9062816,-0.8658874,1.133559,1.057821,-0.8752578,1.222774,0.8611108,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,14.15547,-1.049764,1.567965,0.9024729,-0.8597487,1.134881,1.04261,-0.8786454,1.222846,0.8485609,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,14.27689,-1.053864,1.566851,0.9017134,-0.8555628,1.135534,1.031636,-0.8822926,1.221929,0.8397077,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,14.38905,-1.057259,1.565293,0.903092,-0.8545448,1.133981,1.026635,-0.8850105,1.219865,0.8384751,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,14.50142,-1.060238,1.565665,0.9054548,-0.8571643,1.133872,1.030035,-0.8865986,1.219548,0.8410999,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,14.62298,-1.063268,1.566263,0.9092019,-0.8599324,1.130727,1.037096,-0.8875638,1.221378,0.8452063,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,14.73603,-1.065094,1.566083,0.9129849,-0.8640997,1.129247,1.044517,-0.8866569,1.22155,0.8488179,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,14.84729,-1.065999,1.565648,0.9159887,-0.8679267,1.128012,1.051882,-0.8871565,1.221725,0.854,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,14.95821,-1.06556,1.565254,0.9186606,-0.8703184,1.126189,1.057138,-0.8884312,1.221318,0.858593,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,15.07328,-1.065013,1.565202,0.9206896,-0.8727334,1.125234,1.059774,-0.8889374,1.219677,0.8611974,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,15.19256,-1.063983,1.565244,0.922604,-0.8728232,1.122344,1.061822,-0.8886719,1.218369,0.8622202,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,15.30429,-1.063297,1.564968,0.9236392,-0.8739555,1.122397,1.063056,-0.8888872,1.218481,0.861186,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,15.41645,-1.062145,1.564703,0.9243238,-0.8742491,1.122232,1.064193,-0.8880934,1.217237,0.8607931,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,15.52764,-1.060583,1.563816,0.9246575,-0.8758037,1.121451,1.064988,-0.8888049,1.216175,0.8627663,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,15.64036,-1.059628,1.562568,0.924126,-0.8762547,1.118284,1.062535,-0.8904929,1.216823,0.8627912,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,15.75226,-1.059842,1.56361,0.9230239,-0.8752599,1.117365,1.058691,-0.8896741,1.216863,0.8600428,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,15.86335,-1.059619,1.563937,0.9224237,-0.8736223,1.120266,1.05549,-0.8884172,1.217119,0.8564266,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,15.97536,-1.05773,1.562543,0.9213172,-0.871075,1.122491,1.054111,-0.8868139,1.214802,0.8536819,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,16.08921,-1.055545,1.562705,0.9191908,-0.8705875,1.122823,1.053166,-0.886597,1.213621,0.851561,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
Katie,0,16.1989,-1.0548,1.562896,0.9166604,-0.8704952,1.121168,1.052794,-0.8859793,1.212594,0.8500955,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
