Medina,5,SpeedShort,Complexity,66.03647,-0.4461842,1.666216,0.613242,-0.5272735,1.436847,0.9285623,-0.2792708,1.491545,0.8503935,0.2499266,5,-0.2420692,1.50532,0.9632959,-0.228,1.478,1.21,0.08697679,0.08697679,0.08697679,358.7175,344.0328,22.32114,320.4255,338.4552,55.74322,-1.283,-15.967,22.321,-39.575,-21.545,55.743,48.45087,grab,right,up
Medina,5,SpeedShort,Complexity,66.57275,-0.4218548,1.615252,0.7264516,-0.5207665,1.389297,0.9829705,-0.2414628,1.564531,0.8616831,0.2486106,5,-0.2420692,1.50532,0.9632959,-0.228,1.478,1.21,0.08697679,0.08697679,0.08697679,358.7175,344.0328,22.32114,320.4255,338.4552,55.74322,-1.283,-15.967,22.321,-39.575,-21.545,55.743,49.37461,grab,right,down
Medina,5,SpeedShort,Complexity,67.77277,-0.4121189,1.524602,0.8724753,-0.4895137,1.328496,1.059698,-0.2542111,1.469237,1.035464,0.0597638,5,-0.2303578,1.481999,1.149918,-0.228,1.478,1.21,0.08697679,0.08697679,0.08697679,326.2138,348.7246,41.21346,320.4255,338.4552,55.74322,-33.786,-11.275,41.213,-39.575,-21.545,55.743,13.18647,grab,right,up
Medina,5,SpeedShort,Complexity,68.1484,-0.4041041,1.519856,0.8841889,-0.4785537,1.319201,1.07587,-0.2276611,1.479557,1.036531,0.06026106,5,-0.2303578,1.481999,1.149918,-0.228,1.478,1.21,0.08697679,0.08697679,0.08697679,326.2138,348.7246,41.21346,320.4255,338.4552,55.74322,-33.786,-11.275,41.213,-39.575,-21.545,55.743,13.0807,grab,right,down
Medina,5,SpeedShort,Complexity,69.72224,-0.3978426,1.512736,0.8912158,-0.5060313,1.29403,1.083136,-0.2216819,1.46224,1.09068,0.009857199,5,-0.2256755,1.47054,1.203751,-0.228,1.478,1.21,0.08697679,0.08697679,0.08697679,325.1474,342.4833,51.78974,320.4255,338.4552,55.74322,-34.853,-17.517,51.79,-39.575,-21.545,55.743,5.804909,grab,right,up
Medina,5,SpeedShort,Complexity,71.04134,-0.5597221,1.573933,0.6651378,-0.4943186,1.447114,0.8919101,-0.7522098,1.219701,0.983265,0.01000472,5,-0.2256755,1.47054,1.203751,-0.228,1.478,1.21,0.08697679,0.08697679,0.08697679,325.1474,342.4833,51.78974,320.4255,338.4552,55.74322,-34.853,-17.517,51.79,-39.575,-21.545,55.743,5.904149,buzzer,none,pressed
Medina,6,AccuracyShort,Complexity,72.80571,-0.6742182,1.698854,0.4874156,-0.8470573,1.692024,0.6236606,-0.7931922,1.215724,0.9521089,0.6109589,6,-0.228,1.478,0.5990411,-0.228,1.478,1.21,0.08061263,0.08061263,0.08061263,-4.695756E-06,-8.537735E-06,-1.195283E-05,316.4191,327.5451,72.11071,0,0,0,-43.581,-32.455,72.111,77.14286,buzzer,none,pressed
Medina,7,SpeedShort,Complexity,74.13622,-0.7154079,1.655027,0.5048229,-0.8768297,1.66756,0.5999329,-0.8124248,1.220304,0.9286312,0.6830859,7,-0.228,1.478,0.5269141,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,2.134434E-06,-9.391511E-06,2.561321E-06,315,315,90,0,0,0,-45,-45,90.00001,90,buzzer,none,pressed
Medina,8,AccuracyShort,Complexity,75.71031,-0.6757557,1.695857,0.4796851,-0.8614148,1.650371,0.5939337,-0.836681,1.210668,0.9234248,0.7552131,8,-0.228,1.478,0.4547869,-0.228,1.478,1.21,0.06788432,0.06788432,0.06788432,1.237972E-05,-6.830189E-06,-2.561321E-06,316.4191,302.4549,107.8893,0,0,0,-43.581,-57.545,107.889,102.8572,buzzer,none,pressed
Medina,9,SpeedShort,Complexity,77.39697,-0.7205773,1.650532,0.5159099,-0.881102,1.633891,0.5768359,-0.8342271,1.217016,0.9411356,0.8273402,9,-0.228,1.478,0.3826598,-0.228,1.478,1.21,0.06152017,0.06152017,0.06152017,2.988206E-06,-3.84198E-06,8.537731E-07,320.4255,291.5448,124.2568,0,0,0,-39.575,-68.455,124.257,115.7143,buzzer,none,pressed
Medina,10,AccuracyShort,Complexity,79.78684,-0.6985583,1.64681,0.5403466,-0.8638364,1.622903,0.606171,-0.8200232,1.199678,0.9443104,0.8994673,10,-0.228,1.478,0.3105327,-0.228,1.478,1.21,0.05515601,0.05515601,0.05515601,2.561321E-06,-7.257075E-06,8.537734E-07,326.438,283.0569,138.4371,0,0,0,-33.562,-76.943,138.437,128.5714,buzzer,none,pressed
Medina,11,SpeedShort,Complexity,89.14825,-0.5658361,1.66681,0.2592073,-0.4716853,1.522654,0.6829567,-0.3109418,1.457448,0.1981874,0.9715943,11,-0.228,1.478,0.2384057,-0.228,1.478,1.21,0.04879186,0.04879186,0.04879186,-4.268868E-07,-3.841982E-06,1.43125E-14,333.8403,276.9806,150.5814,0,0,0,-26.16,-83.019,150.581,141.4286,grab,right,down
Medina,11,SpeedShort,Complexity,90.49013,-0.484424,1.681215,0.459765,-0.5172294,1.538181,0.7691236,-0.324613,1.536888,0.6054078,0.5407537,11,-0.2670274,1.553005,0.6785333,-0.228,1.478,1.21,0.04879186,0.04879186,0.04879186,5.668829,335.0574,359.7481,333.8403,276.9806,150.5814,5.669,-24.943,-0.252,-26.16,-83.019,150.581,145.0943,grab,right,up
Medina,11,SpeedShort,Complexity,91.05257,-0.3964558,1.657211,0.4738914,-0.4752387,1.513279,0.7507304,-0.244781,1.594921,0.6042341,0.5381503,11,-0.2670274,1.553005,0.6785333,-0.228,1.478,1.21,0.04879186,0.04879186,0.04879186,5.668829,335.0574,359.7481,333.8403,276.9806,150.5814,5.669,-24.943,-0.252,-26.16,-83.019,150.581,145.6545,grab,right,down
Medina,11,SpeedShort,Complexity,92.00712,-0.3030234,1.620194,0.7267212,-0.4444332,1.490856,0.9185737,-0.2462391,1.453366,0.9006656,0.2318657,11,-0.2564973,1.470978,0.9864408,-0.228,1.478,1.21,0.04879186,0.04879186,0.04879186,340.5294,329.603,55.82453,333.8403,276.9806,150.5814,-19.471,-30.397,55.825,-26.16,-83.019,150.581,85.04893,grab,right,up
Medina,11,SpeedShort,Complexity,92.5583,-0.2404788,1.596713,0.7998835,-0.4309566,1.492136,0.9588949,-0.2612235,1.443433,0.9064232,0.2254775,11,-0.2564973,1.470978,0.9864408,-0.228,1.478,1.21,0.04879186,0.04879186,0.04879186,340.5294,329.603,55.82453,333.8403,276.9806,150.5814,-19.471,-30.397,55.825,-26.16,-83.019,150.581,85.81778,grab,right,down
Medina,11,SpeedShort,Complexity,93.23634,-0.1444494,1.568847,0.883877,-0.3948632,1.466697,0.968459,-0.2130365,1.392702,1.063777,0.1035729,11,-0.2462073,1.453752,1.112321,-0.228,1.478,1.21,0.04879186,0.04879186,0.04879186,345.2781,319.0164,132.2597,333.8403,276.9806,150.5814,-14.722,-40.984,132.26,-26.16,-83.019,150.581,40.86132,grab,right,up
Medina,11,SpeedShort,Complexity,93.88335,-0.108968,1.546871,0.9276953,-0.3773695,1.465225,0.9507366,-0.2312675,1.402092,1.03207,0.1022771,11,-0.2462073,1.453752,1.112321,-0.228,1.478,1.21,0.04879186,0.04879186,0.04879186,345.2781,319.0164,132.2597,333.8403,276.9806,150.5814,-14.722,-40.984,132.26,-26.16,-83.019,150.581,40.91968,grab,right,down
Medina,11,SpeedShort,Complexity,94.52073,-0.08508772,1.532247,0.9713682,-0.3561241,1.461664,0.9681324,-0.1724591,1.409966,1.113779,0.05073568,11,-0.2239572,1.478595,1.159429,-0.228,1.478,1.21,0.04879186,0.04879186,0.04879186,340.4661,286.8909,150.7311,333.8403,276.9806,150.5814,-19.534,-73.109,150.731,-26.16,-83.019,150.581,11.96575,grab,right,up
Medina,11,SpeedShort,Complexity,95.01088,-0.08502281,1.525609,0.9978893,-0.36244,1.464617,0.981716,-0.2036025,1.397356,1.075708,0.05073568,11,-0.2239572,1.478595,1.159429,-0.228,1.478,1.21,0.04879186,0.04879186,0.04879186,340.4661,286.8909,150.7311,333.8403,276.9806,150.5814,-19.534,-73.109,150.731,-26.16,-83.019,150.581,11.96575,grab,right,down
Medina,11,SpeedShort,Complexity,98.34415,-0.09518945,1.519591,1.023012,-0.3656409,1.465455,1.005022,-0.2068965,1.39273,1.131522,0.003540175,11,-0.2288544,1.476011,1.212801,-0.228,1.478,1.21,0.04879186,0.04879186,0.04879186,335.042,280.676,149.2885,333.8403,276.9806,150.5814,-24.958,-79.32401,149.288,-26.16,-83.019,150.581,3.556125,grab,right,up
Medina,11,SpeedShort,Complexity,99.63411,-0.3639527,1.570992,0.8272649,-0.5435125,1.501983,0.7255565,-0.7490805,1.172323,1.000029,0.003540175,11,-0.2288544,1.476011,1.212801,-0.228,1.478,1.21,0.04879186,0.04879186,0.04879186,335.042,280.676,149.2885,333.8403,276.9806,150.5814,-24.958,-79.32401,149.288,-26.16,-83.019,150.581,3.556125,buzzer,none,pressed
Medina,12,AccuracyShort,Complexity,103.1799,-0.452878,1.668078,0.3653217,-0.2912913,1.51995,0.632418,-0.291837,1.461927,0.2058712,1.043721,12,-0.228,1.478,0.1662786,-0.228,1.478,1.21,0.0424277,0.0424277,0.0424277,-4.268867E-07,-3.415094E-06,2.56132E-06,342.1334,272.9821,161.195,0,0,0,-17.867,-87.01801,161.195,154.2857,grab,right,down
Medina,12,AccuracyShort,Complexity,103.584,-0.4402279,1.674945,0.4406881,-0.3128603,1.513394,0.6448655,-0.2017941,1.480364,0.2526945,0.9937716,12,-0.1287606,1.48856,0.2299043,-0.228,1.478,1.21,0.0424277,0.0424277,0.0424277,355.7389,345.4235,355.6372,342.1334,272.9821,161.195,-4.261,-14.577,-4.363,-17.867,-87.01801,161.195,155.4687,grab,right,up
Medina,12,AccuracyShort,Complexity,104.5276,-0.5706627,1.67454,0.5348711,-0.4782174,1.515404,0.6786395,-0.7904934,1.198072,0.931786,0.9851637,12,-0.1287606,1.48856,0.2299043,-0.228,1.478,1.21,0.0424277,0.0424277,0.0424277,355.7389,345.4235,355.6372,342.1334,272.9821,161.195,-4.261,-14.577,-4.363,-17.867,-87.01801,161.195,155.3815,buzzer,none,pressed
Medina,13,SpeedShort,Complexity,107.2864,-0.6337781,1.671154,0.509002,-0.5444072,1.556098,0.6690372,-0.8025425,1.171725,0.9446046,1.115849,13,-0.228,1.478,0.09415147,-0.228,1.478,1.21,0.03606355,0.03606355,0.03606355,4.695755E-06,-8.964623E-06,-2.561321E-06,350.9471,270.7274,170.8319,0,0,0,-9.053,-89.273,170.832,167.1429,buzzer,none,pressed
Medina,14,AccuracyShort,Complexity,111.108,-0.538255,1.679867,0.4167967,-0.2718148,1.492347,0.583942,-0.2911027,1.483868,0.07329524,1.187976,14,-0.228,1.478,0.02202438,-0.228,1.478,1.21,0.02969939,0.02969939,0.02969939,2.134433E-06,-6.830185E-06,-2.56132E-06,0,270,180,0,0,0,0,-90.00001,-180,180,grab,right,down
Medina,14,AccuracyShort,Complexity,112.2588,-0.3276075,1.672434,0.7207044,-0.4861417,1.476065,0.8975416,-0.2246479,1.471799,1.004777,0.1366159,14,-0.2446763,1.487114,1.082314,-0.228,1.478,1.21,0.02969939,0.02969939,0.02969939,50.52373,204.703,328.279,0,270,180,50.524,-155.297,-31.721,0,-90.00001,-180,177.5695,grab,right,up
Medina,14,AccuracyShort,Complexity,112.6599,-0.2324886,1.651448,0.8035094,-0.4491141,1.461205,0.927134,-0.2677225,1.469477,1.005834,0.129093,14,-0.2446763,1.487114,1.082314,-0.228,1.478,1.21,0.02969939,0.02969939,0.02969939,50.52373,204.703,328.279,0,270,180,50.524,-155.297,-31.721,0,-90.00001,-180,178.4695,grab,right,down
Medina,14,AccuracyShort,Complexity,113.0781,-0.185644,1.612483,0.898375,-0.4563079,1.434959,0.9530888,-0.1959862,1.426986,1.116244,0.03201484,14,-0.2274957,1.468579,1.179407,-0.228,1.478,1.21,0.02969939,0.02969939,0.02969939,68.20775,144.6974,303.3584,0,270,180,68.208,144.697,-56.642,0,-90.00001,-180,150.1031,grab,right,up
Medina,14,AccuracyShort,Complexity,113.4928,-0.1588915,1.591361,0.9465929,-0.4380479,1.424835,0.971715,-0.2164517,1.436704,1.103509,0.03201484,14,-0.2274957,1.468579,1.179407,-0.228,1.478,1.21,0.02969939,0.02969939,0.02969939,68.20775,144.6974,303.3584,0,270,180,68.208,144.697,-56.642,0,-90.00001,-180,150.1031,grab,right,down
Medina,14,AccuracyShort,Complexity,116.6471,-0.1413579,1.571596,1.007158,-0.4329656,1.418656,0.9962693,-0.2122593,1.404546,1.167289,0.02259628,14,-0.2377362,1.461342,1.222277,-0.228,1.478,1.21,0.02969939,0.02969939,0.02969939,83.83064,51.78073,228.6282,0,270,180,83.831,51.781,-131.372,0,-90.00001,-180,122.3594,grab,right,up
Medina,14,AccuracyShort,Complexity,118.6493,-0.4852273,1.622963,0.5646756,-0.7042398,1.493041,0.6163668,-0.7581766,1.172109,0.9385614,0.02286923,14,-0.2377362,1.461342,1.222277,-0.228,1.478,1.21,0.02969939,0.02969939,0.02969939,83.83064,51.78073,228.6282,0,270,180,83.831,51.781,-131.372,0,-90.00001,-180,122.3807,buzzer,none,pressed
Medina,15,Sequence,Plateau,120.526,-0.5148046,1.673309,0.3790009,-0.4750053,1.481303,0.7063824,-0.2700659,1.530955,0.422419,0.6830859,15,-0.228,1.478,0.5269141,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,2.134434E-06,-9.391511E-06,2.561321E-06,0,270,180,0,0,0,0,-90.00001,-180,180,grab,right,down
Medina,15,Sequence,Plateau,121.5971,-0.4096411,1.683104,0.5815765,-0.5607871,1.454998,0.8205409,-0.2703777,1.537306,0.8019621,0.3034304,15,-0.272453,1.560983,0.9241426,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,321.0392,339.5981,358.4809,0,270,180,-38.961,-20.402,-1.519,0,-90.00001,-180,159.2313,grab,right,up
Medina,15,Sequence,Plateau,122.1379,-0.3622433,1.679292,0.6513167,-0.5487921,1.449003,0.864168,-0.250532,1.636568,0.8148608,0.3009596,15,-0.272453,1.560983,0.9241426,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,321.0392,339.5981,358.4809,0,270,180,-38.961,-20.402,-1.519,0,-90.00001,-180,159.2558,grab,right,down
Medina,15,Sequence,Plateau,122.7569,-0.3050714,1.667124,0.7304075,-0.536237,1.422826,0.8945903,-0.2406515,1.413918,0.9223341,0.1812722,15,-0.2473208,1.494366,1.030138,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,290.3267,181.5148,166.4478,0,270,180,-110.327,1.514984,-13.552,0,-90.00001,-180,114.8341,grab,right,up
Medina,15,Sequence,Plateau,123.157,-0.2255248,1.653853,0.7953984,-0.5019816,1.416782,0.9414797,-0.2316529,1.479746,0.9052616,0.1816355,15,-0.2473208,1.494366,1.030138,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,290.3267,181.5148,166.4478,0,270,180,-110.327,1.514984,-13.552,0,-90.00001,-180,115.0583,grab,right,down
Medina,15,Sequence,Plateau,123.7311,-0.1812609,1.631221,0.8706133,-0.4714466,1.40484,0.9989653,-0.1292388,1.389766,1.08127,0.1315712,15,-0.2229798,1.474929,1.084906,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,341.1428,42.19749,210.9932,0,270,180,-18.857,42.198,-149.007,0,-90.00001,-180,139.1153,grab,right,up
Medina,15,Sequence,Plateau,124.1589,-0.1887819,1.624082,0.8863282,-0.4767894,1.395535,1.000908,-0.2197164,1.382814,0.9896507,0.1252323,15,-0.2229798,1.474929,1.084906,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,341.1428,42.19749,210.9932,0,270,180,-18.857,42.198,-149.007,0,-90.00001,-180,139.619,grab,right,down
Medina,15,Sequence,Plateau,124.7371,-0.1638665,1.612721,0.9139395,-0.4680385,1.379804,1.000849,-0.1315911,1.393519,1.085184,0.09583556,15,-0.2213457,1.486466,1.114766,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,355.4279,310.6791,188.2432,0,270,180,-4.572,-49.321,-171.757,0,-90.00001,-180,42.30131,grab,right,up
Medina,15,Sequence,Plateau,125.1412,-0.1538858,1.605411,0.9372524,-0.4604198,1.374295,1.013617,-0.2129089,1.386289,1.013648,0.09584066,15,-0.2213457,1.486466,1.114766,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,355.4279,310.6791,188.2432,0,270,180,-4.572,-49.321,-171.757,0,-90.00001,-180,42.03101,grab,right,down
Medina,15,Sequence,Plateau,125.5591,-0.1507498,1.5992,0.9541904,-0.463004,1.366033,1.013218,-0.1621948,1.385141,1.06213,0.05790808,15,-0.2107268,1.481498,1.155358,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,350.6857,280.9314,181.1007,0,270,180,-9.314,-79.069,-178.899,0,-90.00001,-180,14.72292,grab,right,up
Medina,15,Sequence,Plateau,125.8303,-0.1465641,1.594882,0.9601963,-0.4600357,1.364319,1.015512,-0.1759487,1.37647,1.065703,0.05741392,15,-0.2107268,1.481498,1.155358,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,350.6857,280.9314,181.1007,0,270,180,-9.314,-79.069,-178.899,0,-90.00001,-180,14.46192,grab,right,down
Medina,15,Sequence,Plateau,127.9577,-0.1760062,1.605221,0.9509144,-0.4805536,1.377809,0.9963785,-0.1713841,1.383712,1.125609,0.008396591,15,-0.2367307,1.478841,1.209029,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,1.216047,272.9175,181.9647,0,270,180,1.216,-87.08301,-178.035,0,-90.00001,-180,3.68881,grab,right,up
Medina,15,Sequence,Plateau,128.8291,-0.4139355,1.610094,0.757818,-0.6374945,1.468146,0.6520858,-0.7539673,1.190539,1.00018,0.008824712,15,-0.2367307,1.478841,1.209029,-0.228,1.478,1.21,0.07424848,0.07424848,0.07424848,1.216047,272.9175,181.9647,0,270,180,1.216,-87.08301,-178.035,0,-90.00001,-180,3.704692,buzzer,none,pressed
