userName,taskNumber,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,objectName,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,button,side,status
MattH,0,8.45693,-0.4577246,1.675408,0.6942815,-0.3567005,1.367799,1.068678,-0.2292451,1.354414,1.007891,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,8.567266,-0.4552381,1.674206,0.6979719,-0.3567349,1.367845,1.070624,-0.2250696,1.352685,1.009395,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,8.680083,-0.4541665,1.673753,0.7010726,-0.3549829,1.368122,1.071562,-0.2234493,1.351831,1.010852,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,8.791545,-0.4527104,1.67314,0.7031453,-0.35179,1.36789,1.070999,-0.2227728,1.349173,1.012714,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,8.904287,-0.4521232,1.672842,0.7040383,-0.3501261,1.366754,1.070902,-0.2230353,1.348536,1.013454,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,9.03054,-0.4515436,1.672755,0.7046871,-0.3507028,1.364969,1.071364,-0.2229913,1.347914,1.013934,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,9.210711,-0.4508526,1.672405,0.7046529,-0.3511096,1.364975,1.070984,-0.2232657,1.348008,1.012674,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,9.32676,-0.4499318,1.672091,0.7024586,-0.351734,1.365485,1.069059,-0.223208,1.349142,1.011215,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,9.442201,-0.45009,1.672182,0.7002993,-0.3536544,1.365299,1.068434,-0.2234667,1.350631,1.008889,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,9.565625,-0.4506098,1.672591,0.6975323,-0.3548129,1.36606,1.066125,-0.2231532,1.352417,1.006074,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,9.686296,-0.4513347,1.673109,0.6943482,-0.3558511,1.367145,1.06415,-0.2234688,1.353476,1.003348,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,9.810073,-0.4521583,1.675008,0.6909937,-0.3562589,1.367753,1.061354,-0.225106,1.354,1.000803,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,9.920308,-0.4532617,1.67609,0.6874446,-0.3549694,1.367998,1.058494,-0.226361,1.3549,0.9990566,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,10.03104,-0.4542583,1.677355,0.6842498,-0.3562125,1.36991,1.056054,-0.2270731,1.357229,0.9963675,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,10.15574,-0.4548298,1.678852,0.6818054,-0.356939,1.370432,1.056142,-0.2260837,1.358111,0.9951481,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
