Medina,0,Tutorial,Tutorial,40.68999,-0.5625581,1.635043,0.5403218,-0.5341313,1.463647,0.7741582,-0.7885701,1.208423,0.9393032,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,buzzer,none,pressed
Medina,1,Speed,Complexity,42.14409,-0.6134324,1.64144,0.52441,-0.5819634,1.451643,0.7588909,-0.7839235,1.213151,0.9690088,0.2503235,1,-0.228,1.478,0.9596765,-0.228,1.478,1.21,0.1124334,0.1124334,0.1124334,8.537734E-07,-1.024528E-05,-7.633327E-14,350.9471,359.2726,9.168056,0,0,0,-9.053,-0.7270001,9.168,12.85711,buzzer,none,pressed
Medina,2,Accuracy,Complexity,43.3704,-0.6359478,1.621655,0.5265977,-0.5916923,1.441122,0.7380286,-0.8219601,1.195069,0.9535797,0.3224504,2,-0.228,1.478,0.8875496,-0.228,1.478,1.21,0.1060693,0.1060693,0.1060693,2.988207E-06,-3.841981E-06,-1.001874E-13,342.1334,357.0179,18.80498,0,0,0,-17.867,-2.982,18.805,25.71429,buzzer,none,pressed
Medina,3,SpeedShort,Complexity,45.44846,-0.653751,1.609664,0.5292339,-0.5705419,1.44015,0.7320926,-0.8266872,1.194631,0.9296253,0.3945777,3,-0.228,1.478,0.8154224,-0.228,1.478,1.21,0.0997051,0.0997051,0.0997051,1.707548E-06,-8.110851E-06,-8.537739E-07,333.8403,353.0194,29.41861,0,0,0,-26.16,-6.981,29.419,38.57142,buzzer,none,pressed
Medina,4,AccuracyShort,Complexity,53.50156,-0.5895728,1.699757,0.4522778,-0.5307952,1.41409,0.8331529,-0.2981494,1.483596,0.6555163,0.4667047,4,-0.228,1.478,0.7432953,-0.228,1.478,1.21,0.09334094,0.09334094,0.09334094,2.56132E-06,-5.976414E-06,-1.335832E-13,326.438,346.9431,41.56289,0,0,0,-33.562,-13.057,41.563,51.42856,grab,right,down
Medina,4,AccuracyShort,Complexity,54.86689,-0.4357843,1.667288,0.6276892,-0.4842547,1.378339,0.9357956,-0.2721826,1.472812,0.9006094,0.206572,4,-0.2425943,1.490155,1.007767,-0.228,1.478,1.21,0.09334094,0.09334094,0.09334094,358.5182,337.24,16.93051,326.438,346.9431,41.56289,-1.482,-22.76,16.931,-33.562,-13.057,41.563,42.44049,grab,right,up
Medina,4,AccuracyShort,Complexity,55.36679,-0.4141547,1.646149,0.7180818,-0.446847,1.368569,0.9724734,-0.2420853,1.539893,0.9012232,0.2031232,4,-0.2425943,1.490155,1.007767,-0.228,1.478,1.21,0.09334094,0.09334094,0.09334094,358.5182,337.24,16.93051,326.438,346.9431,41.56289,-1.482,-22.76,16.931,-33.562,-13.057,41.563,43.08214,grab,right,down
Medina,4,AccuracyShort,Complexity,56.60263,-0.404586,1.55032,0.8718407,-0.4226109,1.285374,1.064237,-0.2522896,1.45347,1.063747,0.03653087,4,-0.2279319,1.462981,1.17842,-0.228,1.478,1.21,0.09334094,0.09334094,0.09334094,333.2582,344.5044,33.70122,326.438,346.9431,41.56289,-26.742,-15.496,33.701,-33.562,-13.057,41.563,11.77746,grab,right,up
Medina,4,AccuracyShort,Complexity,57.06099,-0.3846219,1.52777,0.9088769,-0.397059,1.258046,1.088515,-0.2211455,1.448097,1.065658,0.03496942,4,-0.2279319,1.462981,1.17842,-0.228,1.478,1.21,0.09334094,0.09334094,0.09334094,333.2582,344.5044,33.70122,326.438,346.9431,41.56289,-26.742,-15.496,33.701,-33.562,-13.057,41.563,11.55202,grab,right,down
Medina,4,AccuracyShort,Complexity,58.86726,-0.3926521,1.52015,0.9366817,-0.4056192,1.239182,1.109961,-0.2309009,1.446008,1.10071,0.004934434,4,-0.2280095,1.473318,1.211558,-0.228,1.478,1.21,0.09334094,0.09334094,0.09334094,328.248,346.6523,40.25138,326.438,346.9431,41.56289,-31.752,-13.348,40.251,-33.562,-13.057,41.563,2.343392,grab,right,up
Medina,4,AccuracyShort,Complexity,60.06734,-0.5782089,1.541035,0.6756116,-0.4498321,1.38648,0.8114323,-0.7646567,1.207513,0.9658012,0.004934434,4,-0.2280095,1.473318,1.211558,-0.228,1.478,1.21,0.09334094,0.09334094,0.09334094,328.248,346.6523,40.25138,326.438,346.9431,41.56289,-31.752,-13.348,40.251,-33.562,-13.057,41.563,2.343392,buzzer,none,pressed
Medina,5,SpeedShort,Complexity,63.75587,-0.7216245,1.637492,0.5206867,-0.5730376,1.482612,0.6494741,-0.8176944,1.184145,0.9287065,0.5388318,5,-0.228,1.478,0.6711682,-0.228,1.478,1.21,0.08697679,0.08697679,0.08697679,1.707547E-06,-7.257077E-06,-3.415095E-06,320.4255,338.4552,55.74322,0,0,0,-39.575,-21.545,55.743,64.28571,buzzer,none,pressed
Medina,6,AccuracyShort,Complexity,68.09026,-0.6062081,1.685745,0.4537783,-0.4194034,1.460444,0.7300716,-0.3171721,1.476933,0.5266131,0.6109589,6,-0.228,1.478,0.5990411,-0.228,1.478,1.21,0.08061263,0.08061263,0.08061263,-4.695756E-06,-8.537735E-06,-1.195283E-05,316.4191,327.5451,72.11071,0,0,0,-43.581,-32.455,72.111,77.14286,grab,right,down
Medina,6,AccuracyShort,Complexity,69.72009,-0.4190645,1.639853,0.7162955,-0.4314511,1.440088,0.9802133,-0.2848105,1.470433,0.9431554,0.1637826,6,-0.2451517,1.491552,1.048896,-0.228,1.478,1.21,0.08061263,0.08061263,0.08061263,356.1859,329.6325,9.869184,316.4191,327.5451,72.11071,-3.814,-30.368,9.869,-43.581,-32.455,72.111,71.48901,grab,right,up
Medina,6,AccuracyShort,Complexity,70.22328,-0.4038183,1.610731,0.8153051,-0.4335411,1.424259,1.035134,-0.2301192,1.560697,0.9632043,0.1625801,6,-0.2451517,1.491552,1.048896,-0.228,1.478,1.21,0.08061263,0.08061263,0.08061263,356.1859,329.6325,9.869184,316.4191,327.5451,72.11071,-3.814,-30.368,9.869,-43.581,-32.455,72.111,72.06252,grab,right,down
Medina,6,AccuracyShort,Complexity,71.02669,-0.3983417,1.446799,0.8851035,-0.4315017,1.318787,1.080542,-0.2485799,1.443699,1.01676,0.0864218,6,-0.2334755,1.465052,1.12477,-0.228,1.478,1.21,0.08061263,0.08061263,0.08061263,320.3284,326.7194,51.13655,316.4191,327.5451,72.11071,-39.672,-33.281,51.137,-43.581,-32.455,72.111,22.40673,grab,right,up
Medina,6,AccuracyShort,Complexity,71.48722,-0.4189824,1.412206,0.9265624,-0.4262781,1.288395,1.104623,-0.2333288,1.501951,0.991402,0.08638202,6,-0.2334755,1.465052,1.12477,-0.228,1.478,1.21,0.08061263,0.08061263,0.08061263,320.3284,326.7194,51.13655,316.4191,327.5451,72.11071,-39.672,-33.281,51.137,-43.581,-32.455,72.111,21.87955,grab,right,down
Medina,6,AccuracyShort,Complexity,74.45922,-0.430554,1.402,0.9841072,-0.3915129,1.254089,1.149165,-0.2649708,1.480427,1.075519,0.00637696,6,-0.2265037,1.471963,1.208174,-0.228,1.478,1.21,0.08061263,0.08061263,0.08061263,315.9592,329.5628,69.21153,316.4191,327.5451,72.11071,-44.041,-30.437,69.21201,-43.581,-32.455,72.111,1.927355,grab,right,up
Medina,6,AccuracyShort,Complexity,76.11037,-0.6219983,1.503649,0.6313675,-0.5343223,1.403336,0.8066718,-0.7705856,1.204965,0.9554522,0.006481853,6,-0.2265037,1.471963,1.208174,-0.228,1.478,1.21,0.08061263,0.08061263,0.08061263,315.9592,329.5628,69.21153,316.4191,327.5451,72.11071,-44.041,-30.437,69.21201,-43.581,-32.455,72.111,2.141647,buzzer,none,pressed
