userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,button,side,status
TESER,Standup,0,Tutorial,Tutorial,0.02,0.2087134,1.337538,0.7455732,-0.684,0,0.825,-0.645667,0,1.193009,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
TESER,Standup,0,Tutorial,Tutorial,2.411804,-0.5923318,1.587811,0.6725808,-1.001413,1.267595,1.044574,-0.8956196,1.265842,1.10346,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
TESER,Standup,0,Tutorial,Tutorial,2.589876,-0.9057092,1.577832,0.8526863,-1.06238,1.216998,1.029196,-0.9498682,1.223602,1.092411,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
TESER,Standup,0,Tutorial,Tutorial,2.936264,-1.004432,1.571864,0.7813945,-1.143142,1.200685,0.9600403,-1.035872,1.210383,1.021713,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
TESER,Standup,0,Tutorial,Tutorial,3.087493,-1.001657,1.562386,0.7482308,-1.143965,1.192511,0.9431232,-1.031058,1.208392,0.9937301,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
TESER,Standup,0,Tutorial,Tutorial,3.204391,-0.9976321,1.56053,0.7238094,-1.12605,1.190332,0.9356825,-1.011296,1.207031,0.9772984,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
TESER,Standup,0,Tutorial,Tutorial,3.32529,-0.9909574,1.558563,0.7076536,-1.095678,1.194576,0.9315583,-0.978644,1.212651,0.9606035,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
TESER,Standup,0,Tutorial,Tutorial,3.445187,-0.9717878,1.557639,0.6899807,-1.060872,1.204133,0.9287723,-0.9409657,1.220698,0.9435797,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
TESER,Standup,0,Tutorial,Tutorial,3.560427,-0.9507741,1.560742,0.6768638,-1.017494,1.208431,0.9220182,-0.898568,1.231285,0.9242649,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
TESER,Standup,0,Tutorial,Tutorial,3.680498,-0.9265018,1.562821,0.6631759,-0.9654676,1.211224,0.9052724,-0.851958,1.240493,0.8976203,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
TESER,Standup,0,Tutorial,Tutorial,3.803545,-0.9048681,1.560346,0.6535984,-0.9129741,1.214072,0.8889089,-0.7998716,1.24535,0.873599,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
