Medina,Standup,0,Tutorial,Tutorial,10.98598,-0.7073653,0.7845521,1.256132,-0.8884203,1.135701,0.4772224,-1.085392,0.7892737,0.3773719,0.756,0,-0.2279999,1.478,0.4540001,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,-3.628536E-05,-3.415096E-06,1.024528E-05,0,0,0,0,0,0,0,0,0,0,menu,LeftHand,down
Medina,Standup,0,Tutorial,Tutorial,11.14975,-0.7068757,0.7845562,1.256125,-0.8963196,1.134889,0.4638637,-1.085522,0.7889298,0.3774167,0.7559999,0,-0.2279997,1.478,0.4540002,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,-3.329717E-05,-4.695757E-06,7.683963E-06,0,0,0,0,0,0,0,0,0,0,menu,LeftHand,up
Medina,Standup,0,Tutorial,Tutorial,11.90946,-0.7071164,0.784641,1.255836,-0.9182222,1.132447,0.4784798,-1.085174,0.7893118,0.3774711,0.755999,0,-0.2279986,1.477999,0.4540011,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,-3.415093E-06,-1.28066E-06,8.537732E-07,0,0,0,0,0,0,0,0,0,0,teleport,LeftHand,down
Medina,Standup,0,Tutorial,Tutorial,12.07174,-0.7070726,0.7847282,1.255903,-0.917367,1.133112,0.4734694,-1.085354,0.789376,0.377091,0.204182,0,-0.2279996,1.478,1.005818,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,-3.884671E-05,1.707545E-06,8.537737E-06,0,0,0,0,0,0,0,0,0,0,teleport,LeftHand,up
Medina,Standup,0,Tutorial,Tutorial,13.29371,-0.7073058,0.784696,1.256197,-0.8809761,1.136179,0.4844189,-1.085369,0.7891262,0.3770672,0.204182,0,-0.2279986,1.477999,1.005818,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,0,0,0,0,0,0,0,0,0,0,0,0,0,menu,LeftHand,down
Medina,Standup,0,Tutorial,Tutorial,13.44799,-0.7074808,0.783963,1.256219,-0.8846336,1.134626,0.4830337,-1.085414,0.7889681,0.3774294,0.204182,0,-0.2279986,1.477999,1.005818,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,0,0,0,0,0,0,0,0,0,0,0,0,0,menu,LeftHand,up
Medina,Standup,0,Tutorial,Tutorial,18.98941,-0.7074754,0.7798632,1.264746,-0.8894483,1.138164,0.4965128,-1.085379,0.78914,0.3774433,1.101766,0,-0.229526,1.493155,0.1083395,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,1.548615,271.2939,40.75093,0,0,0,1.549,-88.706,40.751,0,0,0,96.33491,teleport,LeftHand,down
Medina,Standup,0,Tutorial,Tutorial,19.11557,-0.7076811,0.7797521,1.264869,-0.8879794,1.137294,0.4968758,-1.085383,0.789392,0.3770238,1.033805,0,-0.229361,1.491516,0.2082443,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,1.548606,271.2939,40.75093,0,0,0,1.549,-88.706,40.751,0,0,0,96.3349,teleport,LeftHand,up
Medina,Standup,0,Tutorial,Tutorial,20.40939,-0.7082168,0.7782707,1.267561,-0.8754658,1.139568,0.4898222,-1.085174,0.7892311,0.3770542,0.1836084,0,-0.228009,1.478089,1.026392,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,1.548577,271.294,40.75093,0,0,0,1.549,-88.706,40.751,0,0,0,96.3348,menu,LeftHand,down
Medina,Standup,0,Tutorial,Tutorial,20.6289,-0.7081568,0.7782096,1.267611,-0.8735408,1.140267,0.4857636,-1.085399,0.7892548,0.376894,0.1836084,0,-0.228009,1.478089,1.026392,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,0.8936231,273.0143,40.1089,0,0,0,0.8940001,-86.98601,40.109,0,0,0,96.3348,menu,LeftHand,up
