userName,taskNumber,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,objectName,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,button,side,status,QuaternionAngle
Bruce,0,8.352798,-0.6532525,1.575612,0.8983442,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,8.476223,-0.6515144,1.573063,0.8976299,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,8.587653,-0.65154,1.577418,0.8989476,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,8.699292,-0.6504545,1.576266,0.8984244,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,8.821953,-0.6501033,1.574644,0.897351,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,8.936213,-0.651195,1.574477,0.8961078,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,9.101299,-0.6541876,1.573613,0.8957473,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,9.211805,-0.6630141,1.57342,0.8982635,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,9.324345,-0.6643854,1.572757,0.8984702,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,9.446507,-0.6586081,1.570258,0.8963889,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,9.571258,-0.6540909,1.567307,0.8927498,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,9.681819,-0.6521826,1.567708,0.889379,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,9.797027,-0.6492519,1.568799,0.8870804,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,9.916566,-0.6456074,1.570909,0.8864374,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,10.04282,-0.6437727,1.573134,0.8864897,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,10.15128,-0.6420739,1.578711,0.8882055,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,10.26265,-0.6425458,1.580663,0.890408,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,10.37481,-0.6411731,1.580793,0.8922629,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,10.48567,-0.639282,1.579993,0.893429,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,10.59683,-0.6367344,1.580425,0.8947183,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,10.71492,-0.6344354,1.58026,0.8962855,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,10.83591,-0.6322565,1.580768,0.8975188,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,10.9966,-0.6302884,1.580238,0.8996154,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,11.11248,-0.6307142,1.579437,0.9033037,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,11.22558,-0.6314993,1.579629,0.904106,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,11.33481,-0.6306834,1.578532,0.9050108,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,11.4462,-0.6311721,1.577743,0.9056153,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,11.55857,-0.6319002,1.577671,0.9060008,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,11.67034,-0.631312,1.57699,0.9061597,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,11.78235,-0.6311066,1.576412,0.9061782,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,11.8945,-0.6309074,1.576357,0.9064345,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,12.01565,-0.630281,1.576338,0.9068482,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,12.12968,-0.6293769,1.576277,0.9071075,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,12.24351,-0.6292876,1.576228,0.9067065,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,12.35131,-0.6298246,1.576272,0.9060242,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,12.46287,-0.6306843,1.57624,0.9060253,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,12.57472,-0.6314477,1.576498,0.9058608,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,12.68828,-0.6319027,1.576106,0.9056511,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,12.81026,-0.632633,1.575802,0.9055476,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,12.92149,-0.6337049,1.575676,0.9051637,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,13.08311,-0.6348552,1.575654,0.9049321,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,13.2007,-0.6363606,1.575787,0.9043381,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,13.31275,-0.6363733,1.575957,0.9041437,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,13.43512,-0.6359524,1.575995,0.9037398,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,13.54592,-0.6352074,1.575905,0.90358,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,13.66096,-0.6345553,1.575947,0.9037735,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,13.77049,-0.6338282,1.575982,0.903455,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,13.90396,-0.6327506,1.576267,0.9033514,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,14.01677,-0.6314929,1.576199,0.9033231,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,14.17674,-0.631638,1.576218,0.9030902,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,14.29445,-0.6328992,1.577449,0.9036034,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,14.40773,-0.6322612,1.577065,0.9038731,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,14.53005,-0.6303145,1.5753,0.9049227,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,14.64701,-0.627565,1.571459,0.9064825,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,14.76409,-0.6241859,1.565967,0.908656,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,14.87684,-0.6225406,1.564402,0.9096256,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,14.99891,-0.6219867,1.563276,0.9097714,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,15.12197,-0.6220455,1.56275,0.909694,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,15.24396,-0.6229783,1.562109,0.9101164,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,15.35541,-0.6238666,1.562448,0.9102376,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,15.47488,-0.6259411,1.564302,0.909785,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,15.58957,-0.6290574,1.566007,0.9078922,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,15.71136,-0.6325641,1.566676,0.90638,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,15.82565,-0.6350881,1.56607,0.9061762,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,15.9379,-0.6360567,1.564738,0.9071817,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,16.08519,-0.6365481,1.564425,0.9078854,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,16.20572,-0.6393529,1.564744,0.9089426,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,16.32449,-0.6409216,1.565083,0.9096872,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,16.44016,-0.6414601,1.565162,0.9105538,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,16.55134,-0.6413611,1.565323,0.9106348,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,16.6739,-0.6409301,1.565662,0.9100519,0,0,1,0,0,1,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,16.78778,-0.6394747,1.565766,0.9093165,-0.4243414,1.236182,0.9917798,-0.4651941,1.067022,0.7600552,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,16.92004,-0.6368141,1.56619,0.9072381,-0.4226817,1.235958,0.989287,-0.4581926,1.07673,0.7503357,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,17.3766,-0.642192,1.568531,0.9038323,-0.4185436,1.238642,0.9864467,-0.4361014,1.200475,0.7304127,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,17.50463,-0.6469851,1.565928,0.9073935,-0.4105023,1.245687,0.9856678,-0.4322695,1.218204,0.7340211,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,17.64674,-0.6482029,1.553528,0.9188045,-0.3766348,1.26431,0.9807754,-0.4208692,1.229746,0.7350756,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,17.75755,-0.6491057,1.553886,0.9212821,-0.3727778,1.292601,0.9695438,-0.4171439,1.258705,0.7393385,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,17.8736,-0.6498547,1.555805,0.9212092,-0.3757072,1.306006,0.9591426,-0.4162333,1.274714,0.7437099,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,17.99279,-0.6502409,1.555757,0.9203777,-0.3745869,1.305591,0.9532415,-0.4130191,1.280605,0.7447801,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,18.16236,-0.6513973,1.556602,0.9187778,-0.3703257,1.327173,0.9360543,-0.3940483,1.306209,0.7396058,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,18.2825,-0.6592648,1.564191,0.9121611,-0.3661879,1.349045,0.9283468,-0.3835343,1.338184,0.7393049,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,18.39329,-0.6626593,1.565942,0.9058151,-0.365016,1.354201,0.9261295,-0.3828439,1.357529,0.7369769,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,18.5061,-0.6654954,1.565778,0.8995517,-0.3665898,1.352621,0.9235317,-0.3805895,1.362781,0.7274143,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,18.61791,-0.6669582,1.56705,0.8962441,-0.365353,1.349984,0.9240335,-0.3767698,1.360339,0.7228645,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,18.72981,-0.6677258,1.569834,0.8948976,-0.3598643,1.333868,0.9277834,-0.3663823,1.350731,0.7178662,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,18.84227,-0.6685901,1.573027,0.8955176,-0.3539415,1.291091,0.9288963,-0.3339189,1.306213,0.7012669,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,18.95315,-0.6670948,1.574993,0.896017,-0.3586691,1.25445,0.9345179,-0.3272802,1.280715,0.6986659,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,19.09398,-0.6633636,1.576111,0.8962739,-0.3649758,1.229535,0.9417574,-0.3260558,1.253394,0.7127672,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,19.22087,-0.6579213,1.568659,0.906223,-0.3522814,1.21623,0.941223,-0.3151707,1.254086,0.7075545,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,19.35423,-0.6512026,1.557344,0.9187605,-0.3432631,1.237004,0.9367166,-0.3133724,1.271604,0.7123426,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,19.48805,-0.6455998,1.55837,0.9228714,-0.3445074,1.252401,0.9340318,-0.3175149,1.274292,0.7232145,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,19.62452,-0.6420789,1.55799,0.922051,-0.3457662,1.250878,0.9324131,-0.3179437,1.273152,0.7243128,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,19.73497,-0.6411507,1.557983,0.9212137,-0.345128,1.249481,0.9331394,-0.3200715,1.280357,0.7246454,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,19.84687,-0.6425856,1.56064,0.9147569,-0.3462447,1.250946,0.9333242,-0.3200513,1.293005,0.724506,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,19.88306,-0.6437746,1.562082,0.9115819,-0.3476165,1.250495,0.9326835,-0.3181292,1.297519,0.7223736,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,grab,right,down,0
Bruce,0,19.95697,-0.6458762,1.565135,0.9079363,-0.3501383,1.248943,0.9307073,-0.3131837,1.297494,0.7195486,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,20.0704,-0.649107,1.569312,0.9061153,-0.3534819,1.243362,0.9285092,-0.3052272,1.294156,0.7196149,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Bruce,0,20.19559,-0.6509367,1.570425,0.9063203,-0.3555147,1.238346,0.9287413,-0.2969782,1.284769,0.7191441,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
