userName,taskNumber,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,objectName,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,button,side,status,QuaternionAngle
Jassi,0,3.765053,-0.09596325,1.607347,0.7180472,-0.1709482,1.152773,0.9150426,-0.004420936,1.152603,0.9470043,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,3.885596,-0.09654183,1.607453,0.7167524,-0.1729052,1.154699,0.9140918,-0.004395008,1.155202,0.9469616,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,4.019631,-0.09673134,1.607418,0.7157316,-0.1744666,1.155208,0.9126253,-0.006531775,1.155029,0.9450582,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,4.270077,-0.09716324,1.607336,0.7149287,-0.1762365,1.154406,0.9095247,-0.007537723,1.153308,0.9429179,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,4.399459,-0.09601165,1.607316,0.7129195,-0.1771665,1.1548,0.9078414,-0.008480966,1.153774,0.9418268,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,4.532946,-0.09503557,1.607724,0.7114318,-0.1774754,1.155091,0.9065703,-0.008792222,1.154029,0.9410805,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,4.671162,-0.09220886,1.608294,0.7111393,-0.1761457,1.154297,0.9055363,-0.006219625,1.154906,0.9405845,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,4.842242,-0.08440654,1.609863,0.7111501,-0.1694784,1.154765,0.9069772,0.001858234,1.155816,0.939207,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,4.968788,-0.07622297,1.612865,0.7089807,-0.1634802,1.155571,0.9083409,0.008200288,1.155022,0.9378853,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,5.128992,-0.07273892,1.614015,0.7066352,-0.1582059,1.155702,0.9092121,0.01434916,1.15566,0.9365728,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,5.270233,-0.0722777,1.614102,0.704109,-0.1567476,1.156991,0.9091219,0.016671,1.156985,0.9356775,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,5.404213,-0.0723272,1.614387,0.7020766,-0.1566249,1.157989,0.9084773,0.016159,1.157752,0.9347583,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,5.537754,-0.07247053,1.614353,0.7010052,-0.1560995,1.158487,0.9078039,0.01609915,1.158672,0.9339018,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,5.650355,-0.072487,1.614068,0.7008041,-0.1554568,1.158925,0.9075431,0.01576591,1.15912,0.9332981,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,5.766978,-0.07292994,1.612046,0.7017441,-0.1549277,1.159163,0.9070808,0.01558882,1.159786,0.9325246,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,5.884278,-0.0743005,1.605707,0.7073712,-0.1536725,1.161219,0.9058473,0.01480526,1.161584,0.9311473,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,5.995444,-0.07573763,1.602453,0.7115269,-0.1539387,1.161445,0.9041008,0.01423699,1.161576,0.9298519,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,6.108206,-0.07685463,1.59717,0.7157908,-0.1559839,1.161455,0.9026036,0.01221693,1.160828,0.9284743,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,6.220173,-0.07793275,1.593614,0.7193034,-0.1587747,1.16251,0.9010427,0.01116109,1.16097,0.9276825,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,6.334721,-0.07805662,1.592048,0.7213845,-0.1610329,1.161919,0.8997921,0.009860098,1.160215,0.9270101,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,6.457214,-0.07779466,1.59103,0.7224059,-0.1621434,1.161229,0.8986152,0.008367062,1.159778,0.92677,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,6.567197,-0.07763523,1.590426,0.722451,-0.1628332,1.161812,0.897766,0.007780492,1.159724,0.9264408,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,6.681157,-0.07688612,1.590883,0.72123,-0.1641721,1.161427,0.8971443,0.006812811,1.159324,0.9261315,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,6.79192,-0.07656315,1.590087,0.7204589,-0.1647858,1.162612,0.8960534,0.006451547,1.160623,0.9257684,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,6.922324,-0.07671806,1.58977,0.7192138,-0.1650267,1.163124,0.8947241,0.006623268,1.16128,0.925139,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,7.034643,-0.07722871,1.589373,0.7182656,-0.1653669,1.163531,0.8928694,0.006060123,1.160739,0.9237921,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,7.147678,-0.07748377,1.588973,0.7177675,-0.1650375,1.165751,0.8900235,0.005167246,1.160614,0.9225428,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,7.259092,-0.07841189,1.588597,0.7156067,-0.1648329,1.164831,0.8885263,0.003948033,1.160198,0.9212724,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,7.369421,-0.07865316,1.588673,0.7137978,-0.1650304,1.163893,0.8861195,0.00290215,1.160498,0.9199605,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,7.487669,-0.07879794,1.588406,0.7115455,-0.1661918,1.164138,0.8841702,0.002056301,1.160701,0.918615,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,7.604575,-0.07827132,1.58793,0.7093511,-0.1665242,1.164787,0.8822223,0.002092242,1.161554,0.917161,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,7.719834,-0.07763432,1.587357,0.7084091,-0.1654769,1.164801,0.8804859,0.002714574,1.161817,0.9154619,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,7.839729,-0.07670822,1.58683,0.7073176,-0.1643789,1.16447,0.8789732,0.00340271,1.161274,0.9135561,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,7.951849,-0.07582534,1.586264,0.7063882,-0.1637769,1.165129,0.8778702,0.00416261,1.161514,0.9120133,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,8.101265,-0.07509102,1.586184,0.7054842,-0.163258,1.165845,0.8763771,0.004537106,1.16235,0.9103543,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,8.229808,-0.07418492,1.585609,0.7034715,-0.163282,1.16641,0.8745594,0.004196882,1.162948,0.908917,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,8.36492,-0.07471818,1.585137,0.702225,-0.1637777,1.166385,0.8726068,0.003019989,1.163113,0.9070489,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,8.498364,-0.07639661,1.584696,0.7008438,-0.1636399,1.16604,0.8702005,0.002303839,1.162352,0.9059461,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,8.631453,-0.08452592,1.580659,0.6993288,-0.1641305,1.167686,0.8668879,0.000140488,1.162801,0.9043232,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,8.745567,-0.0984021,1.573475,0.6964331,-0.1632124,1.170586,0.8638376,-0.002441168,1.164171,0.9032305,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,8.867258,-0.1115364,1.567914,0.6912055,-0.165688,1.169931,0.8616946,-0.005846798,1.162547,0.9029635,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,8.979248,-0.1165128,1.567232,0.6891354,-0.1708183,1.168494,0.859887,-0.01119679,1.161198,0.9039594,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,9.089566,-0.1194689,1.566307,0.6889069,-0.1759828,1.167907,0.8585811,-0.01744676,1.162453,0.9048171,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,9.202335,-0.1226114,1.565283,0.6885294,-0.1792199,1.167852,0.857828,-0.02191919,1.162671,0.9057227,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,9.324703,-0.1240026,1.565246,0.6885484,-0.1816135,1.167742,0.8576921,-0.02432132,1.162275,0.9062022,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,9.43628,-0.1243465,1.564749,0.6889973,-0.1822806,1.16742,0.8572134,-0.02429426,1.162284,0.9074502,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,9.548853,-0.124037,1.564613,0.6892918,-0.1823249,1.166955,0.8570281,-0.02452356,1.162378,0.9072109,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,9.660441,-0.1241696,1.564339,0.6892798,-0.1812401,1.166912,0.8570733,-0.02377784,1.161793,0.906729,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,9.771494,-0.1242601,1.564323,0.6886547,-0.1800409,1.166992,0.8568188,-0.02198976,1.161521,0.9063331,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,9.884734,-0.1240161,1.564215,0.6879871,-0.1798695,1.166771,0.8562956,-0.02113217,1.161187,0.906132,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,9.994961,-0.1239747,1.564292,0.6870501,-0.1803851,1.166974,0.8561617,-0.02150881,1.162074,0.905516,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,10.11855,-0.1240096,1.564392,0.6863357,-0.1802204,1.168043,0.8560804,-0.02169484,1.162771,0.9057339,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,10.24023,-0.1241272,1.564228,0.6855404,-0.1808814,1.168576,0.8559428,-0.0222438,1.16341,0.9057322,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,10.35502,-0.1241125,1.564063,0.6855922,-0.1811436,1.168701,0.8560432,-0.02247888,1.163465,0.9056081,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,10.47655,-0.1243521,1.563659,0.6857291,-0.1808486,1.169315,0.8563784,-0.02222496,1.163663,0.9057101,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,10.58703,-0.1247655,1.563139,0.6858326,-0.1812845,1.169652,0.8565518,-0.02170378,1.163433,0.9063252,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,10.69909,-0.1253091,1.562799,0.6857788,-0.1825226,1.17051,0.8565253,-0.02230191,1.164279,0.9063762,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,10.81444,-0.12576,1.562651,0.6859862,-0.1817674,1.171836,0.8555992,-0.02311158,1.164293,0.906317,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,10.9324,-0.1258942,1.562557,0.6865299,-0.1815908,1.170828,0.8555137,-0.02363181,1.163843,0.9061341,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,11.06021,-0.1256489,1.562555,0.6874938,-0.1811943,1.170459,0.856006,-0.02173936,1.163803,0.9067897,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,11.18166,-0.1224288,1.56561,0.6901147,-0.1796656,1.1698,0.8578604,-0.0188455,1.163744,0.9078579,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,11.309,-0.1091873,1.581635,0.6949062,-0.1769259,1.16738,0.8615538,-0.01456624,1.16166,0.9102266,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,11.42788,-0.09002375,1.599722,0.6947001,-0.1741462,1.162835,0.8675768,-0.01078743,1.161899,0.9132792,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,11.55268,-0.07837112,1.607806,0.6922436,-0.1688241,1.160976,0.8746772,-0.004795969,1.162191,0.9172232,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,11.66336,-0.07392745,1.608412,0.6934322,-0.1635813,1.163554,0.8805918,0.001693726,1.162487,0.9192582,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,11.7709,-0.06688405,1.607938,0.6971995,-0.1594056,1.164198,0.8847007,0.007227957,1.162743,0.9209901,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,11.88495,-0.04655625,1.605164,0.7038238,-0.1550054,1.162064,0.8886741,0.0127902,1.163089,0.9220734,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,12.00497,-0.0215322,1.594634,0.7109429,-0.1451949,1.162155,0.8941398,0.02173519,1.165498,0.9202796,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,12.17393,-0.01175637,1.584149,0.7176292,-0.1307733,1.163637,0.8986797,0.03333437,1.163974,0.9173092,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,12.28427,-0.004815018,1.570972,0.726161,-0.1158807,1.165796,0.9017407,0.04434067,1.160667,0.9128633,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,12.39676,-0.016691,1.569216,0.7338013,-0.1162111,1.16384,0.9027997,0.04368824,1.159928,0.9142195,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,12.508,-0.04669779,1.564017,0.7441462,-0.1249928,1.167518,0.9014289,0.03284484,1.160758,0.9175098,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,12.62039,-0.07909329,1.559081,0.7453331,-0.1426312,1.169293,0.8981198,0.01796287,1.160152,0.9223998,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,12.74597,-0.09517869,1.557817,0.7422688,-0.1635631,1.16557,0.8931285,0.001113415,1.159549,0.9284132,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,12.87033,-0.08720709,1.555968,0.7460758,-0.1699706,1.164003,0.8906332,-0.001059115,1.165813,0.9337584,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,12.99085,-0.05422528,1.551944,0.7536801,-0.1570169,1.162195,0.8938527,0.01683885,1.170544,0.935068,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,13.11825,-0.023983,1.548638,0.7526379,-0.1371043,1.160041,0.9009042,0.0524233,1.168856,0.9295641,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,13.23355,0.02539357,1.540706,0.7346774,-0.1143547,1.155882,0.9075969,0.09194392,1.158709,0.9226542,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,13.34765,0.04170062,1.538396,0.7250029,-0.08591074,1.154523,0.9126828,0.1292538,1.147122,0.9107913,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,13.45912,0.0483842,1.537749,0.7206994,-0.0588941,1.158111,0.9158498,0.1491941,1.142559,0.8954976,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,13.58221,0.05123262,1.537182,0.7179253,-0.03841299,1.162833,0.9167168,0.1589444,1.139211,0.8844748,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,13.69891,0.05163125,1.53771,0.7169471,-0.03171319,1.161241,0.9166676,0.1637493,1.139946,0.8804601,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,13.81737,0.04988341,1.537934,0.7195137,-0.03257066,1.158941,0.9194692,0.166744,1.144273,0.8793672,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,13.92657,0.04739248,1.537851,0.7234491,-0.03436393,1.160223,0.9214468,0.1655269,1.149081,0.8806021,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,14.05231,0.04590753,1.538233,0.7265288,-0.03834468,1.159593,0.9238906,0.1630108,1.155029,0.8845153,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,14.1725,0.04115577,1.542158,0.7309535,-0.04304773,1.159309,0.926809,0.1578565,1.160915,0.8878608,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,14.29434,0.04076352,1.541158,0.7313144,-0.04409117,1.159978,0.9280902,0.1566986,1.165778,0.885895,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,14.41126,0.04624348,1.534899,0.7281377,-0.04001886,1.156175,0.9274594,0.1576065,1.157619,0.8787267,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,14.52992,0.05363402,1.528779,0.7214526,-0.0297929,1.152711,0.9253079,0.1670022,1.134561,0.8736372,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,14.64294,0.0563701,1.526304,0.7169688,-0.01720917,1.153264,0.9220167,0.1775115,1.123515,0.8658283,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,14.7548,0.05516534,1.52621,0.7158185,-0.009906292,1.15515,0.9191474,0.1805632,1.122658,0.8605211,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,14.86489,0.05001466,1.528199,0.7195897,-0.0121178,1.15678,0.9189541,0.1769641,1.125663,0.8627281,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,14.97749,0.0421493,1.531648,0.7272146,-0.02286333,1.157458,0.9211192,0.165831,1.130927,0.872905,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,15.13412,0.02642116,1.541645,0.7424726,-0.03876567,1.159057,0.9255795,0.1482192,1.139607,0.8850513,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,15.25713,-0.01531119,1.555626,0.7621447,-0.06861007,1.164072,0.9263703,0.114919,1.151802,0.9032232,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,15.37995,-0.04124339,1.558912,0.7644782,-0.09599417,1.166365,0.9237528,0.09056729,1.154164,0.91645,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,15.49081,-0.04969851,1.560862,0.7622067,-0.1178163,1.165193,0.915453,0.07013458,1.155186,0.9242911,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,15.60222,-0.05077509,1.562189,0.7604409,-0.1326192,1.160498,0.9035558,0.05432194,1.154427,0.9247222,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,15.71933,-0.05776217,1.560365,0.7569635,-0.1483418,1.154227,0.8929703,0.04491484,1.152117,0.9205376,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,15.83723,-0.07762454,1.555249,0.7394803,-0.1685741,1.15902,0.879879,0.02868509,1.149642,0.9131538,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,15.94901,-0.102588,1.554113,0.7203708,-0.1852459,1.152516,0.8717426,0.01588792,1.155596,0.8963354,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,16.09699,-0.127785,1.552716,0.7106832,-0.2125877,1.158045,0.8553222,-0.01511878,1.145686,0.8697492,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,16.21765,-0.1496727,1.547842,0.6861691,-0.2334023,1.1523,0.8475386,-0.04067141,1.144382,0.8460225,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,16.33169,-0.128313,1.54379,0.6557658,-0.2347159,1.155387,0.833551,-0.05087471,1.147434,0.8257151,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,16.43962,-0.1063925,1.540779,0.6217833,-0.2235517,1.145967,0.823338,-0.04958552,1.147727,0.8096815,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,16.55284,-0.0894953,1.53939,0.5958292,-0.2051507,1.139298,0.8126342,-0.03988773,1.147496,0.792954,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,16.66364,-0.08074768,1.535264,0.5791221,-0.1849597,1.142545,0.7993863,-0.02753061,1.150072,0.7754992,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,16.77554,-0.08027953,1.530488,0.5731801,-0.1730759,1.14409,0.7929405,-0.01884711,1.148794,0.7610795,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,16.8881,-0.08445516,1.529136,0.5705594,-0.1699407,1.148101,0.7872286,-0.01855087,1.147064,0.750909,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,17.00153,-0.08999215,1.529398,0.5692946,-0.1705011,1.146894,0.7806678,-0.02190685,1.145635,0.7451012,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
Jassi,0,17.12125,-0.09248039,1.531323,0.5696163,-0.1743367,1.14631,0.7729143,-0.02453279,1.145484,0.7433071,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,,0
