userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,button,side,status
R_1P6jxeQuJubiVb5,Standup,0,Tutorial,Tutorial,0.02,-0.844186,1.762015,0.5966074,-0.684,0,0.825,-0.645667,0,1.193009,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1P6jxeQuJubiVb5,Standup,0,Tutorial,Tutorial,2.163456,-0.8049523,1.76229,0.6073368,-0.8736857,0.8358887,0.7586713,-0.652369,0.8681233,0.5464783,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1P6jxeQuJubiVb5,Standup,0,Tutorial,Tutorial,2.293735,-0.8359272,1.744138,0.6252854,-0.8722078,0.8354652,0.7580431,-0.65114,0.8672335,0.5457078,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1P6jxeQuJubiVb5,Standup,0,Tutorial,Tutorial,2.849416,-0.827051,1.743152,0.6308521,-0.8645104,0.8352035,0.7632149,-0.6435832,0.865027,0.5532925,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1P6jxeQuJubiVb5,Standup,0,Tutorial,Tutorial,2.989216,-0.8189808,1.742617,0.6310722,-0.8627547,0.8344797,0.7654686,-0.6403513,0.8650479,0.5553111,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1P6jxeQuJubiVb5,Standup,0,Tutorial,Tutorial,3.119019,-0.8135307,1.743593,0.6293336,-0.8604245,0.8338462,0.7648326,-0.6389858,0.8655825,0.5540534,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1P6jxeQuJubiVb5,Standup,0,Tutorial,Tutorial,3.262435,-0.8104995,1.745792,0.6279369,-0.8574207,0.8330078,0.7637466,-0.6370398,0.8651921,0.5507182,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1P6jxeQuJubiVb5,Standup,0,Tutorial,Tutorial,3.389164,-0.8072717,1.751759,0.6280628,-0.8557739,0.8322842,0.7624108,-0.6357349,0.8657215,0.5487293,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1P6jxeQuJubiVb5,Standup,0,Tutorial,Tutorial,3.521277,-0.806343,1.754183,0.6260166,-0.8568954,0.8317038,0.7601269,-0.6354907,0.8651381,0.5457333,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_1P6jxeQuJubiVb5,Standup,0,Tutorial,Tutorial,3.657398,-0.8053331,1.749819,0.6236283,-0.8574656,0.8311933,0.758329,-0.6353292,0.8646159,0.5444629,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
