userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,button,side,status
R_3HAkpDzcc0K6j9O,Standup,0,Tutorial,Tutorial,0.02,-0.3916674,1.539752,0.4620574,-0.684,0,0.825,-0.645667,0,1.193009,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3HAkpDzcc0K6j9O,Standup,0,Tutorial,Tutorial,1.617518,-0.3765872,1.541991,0.4465455,-0.4792185,0.6599101,0.4688362,-0.2456317,0.6573423,0.484432,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3HAkpDzcc0K6j9O,Standup,0,Tutorial,Tutorial,1.737344,-0.3739433,1.539701,0.4090979,-0.4809723,0.664364,0.474384,-0.2459302,0.6588054,0.4904677,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3HAkpDzcc0K6j9O,Standup,0,Tutorial,Tutorial,2.091187,-0.3839926,1.52445,0.3609478,-0.5036207,0.6711156,0.4643452,-0.2635127,0.6684598,0.5214993,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3HAkpDzcc0K6j9O,Standup,0,Tutorial,Tutorial,2.205684,-0.3794258,1.521931,0.3502371,-0.5031595,0.6715015,0.4605922,-0.2746962,0.6746409,0.533391,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3HAkpDzcc0K6j9O,Standup,0,Tutorial,Tutorial,2.327137,-0.3732723,1.521083,0.3458501,-0.496523,0.674819,0.4644023,-0.2821453,0.6785256,0.5317898,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3HAkpDzcc0K6j9O,Standup,0,Tutorial,Tutorial,2.43912,-0.368817,1.521203,0.3431705,-0.4923697,0.6748527,0.4638645,-0.2757663,0.6760987,0.5210189,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3HAkpDzcc0K6j9O,Standup,0,Tutorial,Tutorial,2.552723,-0.3666924,1.521585,0.3410032,-0.4880735,0.6768315,0.465133,-0.2641467,0.6732142,0.5129955,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3HAkpDzcc0K6j9O,Standup,0,Tutorial,Tutorial,2.672324,-0.3674766,1.521093,0.3401043,-0.4802443,0.6779571,0.4624143,-0.2537309,0.669224,0.5002422,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3HAkpDzcc0K6j9O,Standup,0,Tutorial,Tutorial,2.784927,-0.3628618,1.524911,0.3431901,-0.4795408,0.6768212,0.4579328,-0.2482294,0.6678349,0.4875554,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
