userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,button,side,status
R_28GNrXwUv4nl5GJ,Standup,0,Tutorial,Tutorial,0.02,-0.6321577,1.608114,0.3605789,-0.684,0,0.825,-0.645667,0,1.193009,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_28GNrXwUv4nl5GJ,Standup,0,Tutorial,Tutorial,2.086074,-0.6301396,1.610661,0.3630725,-0.8340632,1.416859,0.7470171,-0.6320075,1.418253,0.770666,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_28GNrXwUv4nl5GJ,Standup,0,Tutorial,Tutorial,2.199618,-0.6390494,1.597553,0.3728775,-0.8221809,1.418298,0.7472121,-0.6177018,1.418935,0.7723814,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_28GNrXwUv4nl5GJ,Standup,0,Tutorial,Tutorial,2.583864,-0.6405763,1.599461,0.3717866,-0.7925953,1.432958,0.7485374,-0.5692333,1.425748,0.7797458,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_28GNrXwUv4nl5GJ,Standup,0,Tutorial,Tutorial,2.709983,-0.6444492,1.600267,0.3698928,-0.788107,1.438767,0.7479268,-0.5751774,1.419353,0.7795622,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_28GNrXwUv4nl5GJ,Standup,0,Tutorial,Tutorial,2.846483,-0.6481824,1.599808,0.3687248,-0.7879713,1.444231,0.7439549,-0.5815427,1.415635,0.7808291,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_28GNrXwUv4nl5GJ,Standup,0,Tutorial,Tutorial,2.977148,-0.650014,1.599387,0.3686929,-0.7998059,1.441917,0.7432065,-0.5910481,1.416616,0.7807585,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_28GNrXwUv4nl5GJ,Standup,0,Tutorial,Tutorial,3.11307,-0.648221,1.599469,0.3699485,-0.8143781,1.437473,0.743285,-0.6007226,1.418688,0.7798719,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_28GNrXwUv4nl5GJ,Standup,0,Tutorial,Tutorial,3.239211,-0.6488588,1.600049,0.3697359,-0.8263535,1.43159,0.7450625,-0.6055245,1.419589,0.7794559,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
R_28GNrXwUv4nl5GJ,Standup,0,Tutorial,Tutorial,3.379113,-0.649985,1.599983,0.3690636,-0.8264951,1.427744,0.7472401,-0.6074424,1.424461,0.7780408,0.1781963,0,-0.228,1.478,1.031804,-0.228,1.478,1.21,0.1187976,0.1187976,0.1187976,4.268867E-07,-8.537734E-07,1.707547E-06,0,0,0,0,0,0,0,0,0,0,,,
