userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,kidney.rotation.eulerAngles.x,kidney.rotation.eulerAngles.y,kidney.rotation.eulerAngles.z,UnityEditor.TransformUtils.GetInspectorRotation(kidney).x,UnityEditor.TransformUtils.GetInspectorRotation(kidney).y,UnityEditor.TransformUtils.GetInspectorRotation(kidney).z,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,button,side,status
R_3s4ztVtKw9sR89L,Tabletop,0,Tutorial,Tutorial,0.02,-1.338186,1.234818,-0.5830039,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3s4ztVtKw9sR89L,Tabletop,0,Tutorial,Tutorial,1.84588,-1.336725,1.22863,-0.5826778,-1.008198,1.040274,-0.6519575,-1.057656,1.040984,-0.3986254,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3s4ztVtKw9sR89L,Tabletop,0,Tutorial,Tutorial,2.206741,-1.33459,1.214185,-0.5691233,-1.00896,1.040485,-0.6530988,-1.058974,1.043174,-0.4019102,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3s4ztVtKw9sR89L,Tabletop,0,Tutorial,Tutorial,2.331038,-1.334042,1.213929,-0.5690595,-1.008327,1.039382,-0.6532282,-1.057608,1.041663,-0.3999456,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3s4ztVtKw9sR89L,Tabletop,0,Tutorial,Tutorial,2.464772,-1.333961,1.214284,-0.5693315,-1.008139,1.038783,-0.6526341,-1.057028,1.041093,-0.4023863,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3s4ztVtKw9sR89L,Tabletop,0,Tutorial,Tutorial,2.598315,-1.333382,1.213418,-0.5691295,-1.00679,1.036892,-0.652809,-1.054027,1.03779,-0.4006009,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3s4ztVtKw9sR89L,Tabletop,0,Tutorial,Tutorial,2.732679,-1.332654,1.213523,-0.5663261,-1.006815,1.036728,-0.6534066,-1.048607,1.031808,-0.3966138,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3s4ztVtKw9sR89L,Tabletop,0,Tutorial,Tutorial,2.847887,-1.332954,1.212864,-0.5591158,-1.006531,1.036565,-0.6540531,-1.049216,1.03424,-0.3935928,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3s4ztVtKw9sR89L,Tabletop,0,Tutorial,Tutorial,2.967246,-1.334104,1.210528,-0.5521104,-1.005409,1.035706,-0.6546592,-1.049675,1.034873,-0.3933856,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_3s4ztVtKw9sR89L,Tabletop,0,Tutorial,Tutorial,3.080847,-1.333921,1.210264,-0.550333,-1.003703,1.034822,-0.6546667,-1.049054,1.034019,-0.3942105,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
