userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,kidney.rotation.eulerAngles.x,kidney.rotation.eulerAngles.y,kidney.rotation.eulerAngles.z,UnityEditor.TransformUtils.GetInspectorRotation(kidney).x,UnityEditor.TransformUtils.GetInspectorRotation(kidney).y,UnityEditor.TransformUtils.GetInspectorRotation(kidney).z,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,button,side,status
R_25WnhOcO53xqlGb  ,Tabletop,0,Tutorial,Tutorial,0.02,-0.9826007,1.208903,-0.5816873,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_25WnhOcO53xqlGb  ,Tabletop,0,Tutorial,Tutorial,2.030296,-0.9643399,1.195757,-0.5464071,-0.4312349,0.8560947,-0.5324833,-0.444667,0.8581811,-0.6805779,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_25WnhOcO53xqlGb  ,Tabletop,0,Tutorial,Tutorial,2.386245,-0.9317229,1.132988,-0.5800959,-0.433517,0.8538867,-0.5299107,-0.443918,0.855417,-0.6816554,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_25WnhOcO53xqlGb  ,Tabletop,0,Tutorial,Tutorial,2.532001,-0.932322,1.134838,-0.5797195,-0.4332884,0.8541136,-0.528971,-0.4442196,0.8553326,-0.6815921,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_25WnhOcO53xqlGb  ,Tabletop,0,Tutorial,Tutorial,2.695307,-0.9329081,1.142324,-0.5806879,-0.4334437,0.8543231,-0.5277216,-0.4441443,0.8550695,-0.6818188,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_25WnhOcO53xqlGb  ,Tabletop,0,Tutorial,Tutorial,2.837026,-0.9363419,1.143103,-0.5827003,-0.4330112,0.854458,-0.5263553,-0.4439664,0.8552189,-0.6821699,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_25WnhOcO53xqlGb  ,Tabletop,0,Tutorial,Tutorial,2.972068,-0.9357866,1.143296,-0.5844172,-0.4329235,0.8543271,-0.5259495,-0.4442537,0.8552102,-0.6821821,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_25WnhOcO53xqlGb  ,Tabletop,0,Tutorial,Tutorial,3.090287,-0.9357169,1.143515,-0.5845358,-0.4330376,0.8547614,-0.5245507,-0.4442064,0.8555315,-0.682994,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_25WnhOcO53xqlGb  ,Tabletop,0,Tutorial,Tutorial,3.215071,-0.9358927,1.144093,-0.5843396,-0.4328372,0.8552104,-0.5230234,-0.4442259,0.8566381,-0.6859311,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
R_25WnhOcO53xqlGb  ,Tabletop,0,Tutorial,Tutorial,3.335716,-0.9355241,1.144286,-0.5832381,-0.4326646,0.8555939,-0.5208753,-0.4413868,0.8549706,-0.6874198,0.1782544,0,0,0,0,0,0,0,-0.6733921,1.123,-0.3135004,-0.6733922,1.123,-0.135246,0.1188363,0.1188363,0.1188363,6.403299E-06,-5.122639E-06,1.707546E-06,0,0,0,0,0,0,0,0,0,0,,,
